run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,duration_sec
212,eval,vanilla_cma,rastrigin,20,0.0,101,200,10,ok,,200,20,218.60279964777376,1.0,0.0,0.009122133255004883
213,eval,vanilla_cma,rastrigin,20,0.0,102,200,10,ok,,200,20,189.49367747500224,1.0,0.0,0.010744094848632812
214,eval,vanilla_cma,rastrigin,20,0.0,103,200,10,ok,,200,20,221.80154719531726,1.0,0.0,0.012851953506469727
215,eval,vanilla_cma,rastrigin,20,0.0,104,200,10,ok,,200,20,228.0094550380154,1.0,0.0,0.009070158004760742
216,eval,vanilla_cma,rastrigin,20,0.0,105,200,10,ok,,200,20,209.88215714502087,1.0,0.0,0.012650012969970703
217,eval,vanilla_cma,rastrigin,20,0.0,106,200,10,ok,,200,20,189.16085971928948,1.0,0.0,0.009150028228759766
218,eval,vanilla_cma,rastrigin,20,0.0,107,200,10,ok,,200,20,184.6052775490444,1.0,0.0,0.012169122695922852
219,eval,vanilla_cma,rastrigin,20,0.0,108,200,10,ok,,200,20,183.8511832574205,1.0,0.0,0.008996009826660156
220,eval,vanilla_cma,rastrigin,20,0.0,109,200,10,ok,,200,20,201.67660085846535,1.0,0.0,0.009612083435058594
221,eval,vanilla_cma,rastrigin,20,0.1,100,200,10,ok,,200,20,186.74642785230688,1.0,0.0,0.011590957641601562
222,eval,vanilla_cma,rastrigin,20,0.1,101,200,10,ok,,200,20,218.6364857605734,1.0,0.0,0.011100292205810547
223,eval,vanilla_cma,rastrigin,20,0.1,102,200,10,ok,,200,20,189.48063088685416,1.0,0.0,0.0119171142578125
224,eval,vanilla_cma,rastrigin,20,0.1,103,200,10,ok,,200,20,221.9650677310844,1.0,0.0,0.012231826782226562
225,eval,vanilla_cma,rastrigin,20,0.1,104,200,10,ok,,200,20,175.53086069272135,1.0,0.0,0.012347936630249023
226,eval,vanilla_cma,rastrigin,20,0.1,105,200,10,ok,,200,20,209.94426742586433,1.0,0.0,0.01111602783203125
227,eval,vanilla_cma,rastrigin,20,0.1,106,200,10,ok,,200,20,187.74191919200106,1.0,0.0,0.009465217590332031
228,eval,vanilla_cma,rastrigin,20,0.1,107,200,10,ok,,200,20,197.42927522231196,1.0,0.0,0.01161503791809082
229,eval,vanilla_cma,rastrigin,20,0.1,108,200,10,ok,,200,20,183.88628022684455,1.0,0.0,0.009515762329101562
230,eval,vanilla_cma,rastrigin,20,0.1,109,200,10,ok,,200,20,201.80819831378966,1.0,0.0,0.009510040283203125
231,eval,vanilla_cma,rastrigin,20,0.2,100,200,10,ok,,200,20,186.41710611750156,1.0,0.0,0.011349916458129883
232,eval,vanilla_cma,rastrigin,20,0.2,101,200,10,ok,,200,20,218.48644163811502,1.0,0.0,0.010925054550170898
233,eval,vanilla_cma,rastrigin,20,0.2,102,200,10,ok,,200,20,189.4377859538473,1.0,0.0,0.009631872177124023
234,eval,vanilla_cma,rastrigin,20,0.2,103,200,10,ok,,200,20,221.95795360884242,1.0,0.0,0.01247406005859375
235,eval,vanilla_cma,rastrigin,20,0.2,104,200,10,ok,,200,20,185.236340343015,1.0,0.0,0.009387969970703125
236,eval,vanilla_cma,rastrigin,20,0.2,105,200,10,ok,,200,20,214.622221074747,1.0,0.0,0.012414216995239258
237,eval,vanilla_cma,rastrigin,20,0.2,106,200,10,ok,,200,20,188.91873248459356,1.0,0.0,0.00923299789428711
238,eval,vanilla_cma,rastrigin,20,0.2,107,200,10,ok,,200,20,203.65614024716754,1.0,0.0,0.009338140487670898
239,eval,vanilla_cma,rastrigin,20,0.2,108,200,10,ok,,200,20,224.9783700628715,1.0,0.0,0.009318113327026367
240,eval,vanilla_cma,rastrigin,20,0.2,109,200,10,ok,,200,20,201.67575945782502,1.0,0.0,0.011358022689819336
241,eval,vanilla_cma,rastrigin,40,0.0,100,200,10,ok,,200,20,533.9118449197174,1.0,0.0,0.014703750610351562
242,eval,vanilla_cma,rastrigin,40,0.0,101,200,10,ok,,200,20,434.8172347283557,1.0,0.0,0.012485027313232422
243,eval,vanilla_cma,rastrigin,40,0.0,102,200,10,ok,,200,20,570.7585073869573,1.0,0.0,0.014241933822631836
244,eval,vanilla_cma,rastrigin,40,0.0,103,200,10,ok,,200,20,556.6510765289293,1.0,0.0,0.012534856796264648
245,eval,vanilla_cma,rastrigin,40,0.0,104,200,10,ok,,200,20,590.4384471945143,1.0,0.0,0.013615846633911133
246,eval,vanilla_cma,rastrigin,40,0.0,105,200,10,ok,,200,20,549.9365118438469,1.0,0.0,0.01574397087097168
247,eval,vanilla_cma,rastrigin,40,0.0,106,200,10,ok,,200,20,456.28407986693543,1.0,0.0,0.012622833251953125
248,eval,vanilla_cma,rastrigin,40,0.0,107,200,10,ok,,200,20,457.12148358192763,1.0,0.0,0.015078067779541016
249,eval,vanilla_cma,rastrigin,40,0.0,108,200,10,ok,,200,20,515.0321433806495,1.0,0.0,0.012571096420288086
250,eval,vanilla_cma,rastrigin,40,0.0,109,200,10,ok,,200,20,454.8437124044935,1.0,0.0,0.014891862869262695
251,eval,vanilla_cma,rastrigin,40,0.1,100,200,10,ok,,200,20,533.9990168791759,1.0,0.0,0.013972997665405273
252,eval,vanilla_cma,rastrigin,40,0.1,101,200,10,ok,,200,20,434.81116825562384,1.0,0.0,0.012731075286865234
253,eval,vanilla_cma,rastrigin,40,0.1,102,200,10,ok,,200,20,570.7510390034643,1.0,0.0,0.012975215911865234
254,eval,vanilla_cma,rastrigin,40,0.1,103,200,10,ok,,200,20,568.4604237350957,1.0,0.0,0.014405965805053711
255,eval,vanilla_cma,rastrigin,40,0.1,104,200,10,ok,,200,20,590.4136436549807,1.0,0.0,0.012681245803833008
256,eval,vanilla_cma,rastrigin,40,0.1,105,200,10,ok,,200,20,549.9696362676503,1.0,0.0,0.012675762176513672
257,eval,vanilla_cma,rastrigin,40,0.1,106,200,10,ok,,200,20,456.29550982166427,1.0,0.0,0.014412879943847656
258,eval,vanilla_cma,rastrigin,40,0.1,107,200,10,ok,,200,20,481.22256214611616,1.0,0.0,0.014054298400878906
259,eval,vanilla_cma,rastrigin,40,0.1,108,200,10,ok,,200,20,515.0747707003267,1.0,0.0,0.012585878372192383
260,eval,vanilla_cma,rastrigin,40,0.1,109,200,10,ok,,200,20,454.6957311782092,1.0,0.0,0.015066146850585938
261,eval,vanilla_cma,rastrigin,40,0.2,100,200,10,ok,,200,20,533.8503514166451,1.0,0.0,0.012835264205932617
262,eval,vanilla_cma,rastrigin,40,0.2,101,200,10,ok,,200,20,559.7784223520761,1.0,0.0,0.012701749801635742
263,eval,vanilla_cma,rastrigin,40,0.2,102,200,10,ok,,200,20,570.8509449068879,1.0,0.0,0.015674829483032227
264,eval,vanilla_cma,rastrigin,40,0.2,103,200,10,ok,,200,20,556.6692398279636,1.0,0.0,0.013097047805786133
265,eval,vanilla_cma,rastrigin,40,0.2,104,200,10,ok,,200,20,590.7155114834378,1.0,0.0,0.016510009765625
266,eval,vanilla_cma,rastrigin,40,0.2,105,200,10,ok,,200,20,549.8884054702175,1.0,0.0,0.012751102447509766
267,eval,vanilla_cma,rastrigin,40,0.2,106,200,10,ok,,200,20,575.7579958357695,1.0,0.0,0.016822099685668945
268,eval,vanilla_cma,rastrigin,40,0.2,107,200,10,ok,,200,20,466.64325441269176,1.0,0.0,0.012819290161132812
269,eval,vanilla_cma,rastrigin,40,0.2,108,200,10,ok,,200,20,515.0109977631342,1.0,0.0,0.01697993278503418
270,eval,vanilla_cma,rastrigin,40,0.2,109,200,10,ok,,200,20,454.7802923550509,1.0,0.0,0.014525175094604492
271,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,100,200,10,ok,,200,20,97584.50463696539,1.0,0.0,0.009718894958496094
272,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,101,200,10,ok,,200,20,198636.49013935798,1.0,0.0,0.010298967361450195
273,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,102,200,10,ok,,200,20,17497.37356044068,1.0,0.0,0.009542703628540039
274,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,103,200,10,ok,,200,20,119365.00052396578,1.0,0.0,0.008477926254272461
275,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,104,200,10,ok,,200,20,98942.27582440982,1.0,0.0,0.008476972579956055
276,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,105,200,10,ok,,200,20,33325.216307902636,1.0,0.0,0.01041412353515625
277,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,106,200,10,ok,,200,20,82041.71870061658,1.0,0.0,0.009461164474487305
278,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,107,200,10,ok,,200,20,100933.21659134593,1.0,0.0,0.00861215591430664
279,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,108,200,10,ok,,200,20,46308.05120970684,1.0,0.0,0.010841846466064453
280,eval,vanilla_cma,ellipsoid_cond1e6,10,0.0,109,200,10,ok,,200,20,112363.0571481636,1.0,0.0,0.01005697250366211
281,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,100,200,10,ok,,200,20,97584.47225036247,1.0,0.0,0.009308815002441406
282,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,101,200,10,ok,,200,20,198636.47038046495,1.0,0.0,0.008596181869506836
283,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,102,200,10,ok,,200,20,17497.301692030374,1.0,0.0,0.008269071578979492
284,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,103,200,10,ok,,200,20,119365.01494346619,1.0,0.0,0.00844573974609375
285,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,104,200,10,ok,,200,20,98942.3384930858,1.0,0.0,0.009490966796875
286,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,105,200,10,ok,,200,20,33325.08228405371,1.0,0.0,0.008147954940795898
287,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,106,200,10,ok,,200,20,82041.6858194932,1.0,0.0,0.009132146835327148
288,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,107,200,10,ok,,200,20,100933.29810504068,1.0,0.0,0.010741949081420898
289,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,108,200,10,ok,,200,20,46308.20539121619,1.0,0.0,0.008127927780151367
290,eval,vanilla_cma,ellipsoid_cond1e6,10,0.1,109,200,10,ok,,200,20,112363.09876838015,1.0,0.0,0.009878158569335938
291,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,100,200,10,ok,,200,20,97584.24848431624,1.0,0.0,0.00807809829711914
292,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,101,200,10,ok,,200,20,198636.5263981496,1.0,0.0,0.008090972900390625
293,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,102,200,10,ok,,200,20,17497.1377066467,1.0,0.0,0.00816202163696289
294,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,103,200,10,ok,,200,20,119365.31492510672,1.0,0.0,0.008881330490112305
295,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,104,200,10,ok,,200,20,98942.28475354388,1.0,0.0,0.012746095657348633
296,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,105,200,10,ok,,200,20,33325.2759885018,1.0,0.0,0.009968996047973633
297,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,106,200,10,ok,,200,20,82041.63734095178,1.0,0.0,0.00816202163696289
298,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,107,200,10,ok,,200,20,100933.02922571194,1.0,0.0,0.010550975799560547
299,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,108,200,10,ok,,200,20,46307.90869305112,1.0,0.0,0.00980520248413086
300,eval,vanilla_cma,ellipsoid_cond1e6,10,0.2,109,200,10,ok,,200,20,112363.3086888234,1.0,0.0,0.008282184600830078
301,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,100,200,10,ok,,200,20,877399.1276658602,1.0,0.0,0.009163141250610352
302,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,101,200,10,ok,,200,20,934294.4552000874,1.0,0.0,0.009310007095336914
303,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,102,200,10,ok,,200,20,1238532.050587824,1.0,0.0,0.012301206588745117
304,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,103,200,10,ok,,200,20,1409531.9682286535,1.0,0.0,0.011985063552856445
305,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,104,200,10,ok,,200,20,352597.7589448988,1.0,0.0,0.009807825088500977
306,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,105,200,10,ok,,200,20,816223.093659735,1.0,0.0,0.012797832489013672
307,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,106,200,10,ok,,200,20,999566.9027529944,1.0,0.0,0.010733842849731445
308,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,107,200,10,ok,,200,20,1067223.5677967973,1.0,0.0,0.009567975997924805
309,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,108,200,10,ok,,200,20,728791.3474782719,1.0,0.0,0.0107879638671875
310,eval,vanilla_cma,ellipsoid_cond1e6,20,0.0,109,200,10,ok,,200,20,574535.2618487773,1.0,0.0,0.009278059005737305
311,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,100,200,10,ok,,200,20,877398.9464037585,1.0,0.0,0.010483026504516602
312,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,101,200,10,ok,,200,20,934294.5477940646,1.0,0.0,0.009382963180541992
313,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,102,200,10,ok,,200,20,1238532.0235457122,1.0,0.0,0.009583711624145508
314,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,103,200,10,ok,,200,20,1409532.0491839594,1.0,0.0,0.009559154510498047
315,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,104,200,10,ok,,200,20,352597.8978018598,1.0,0.0,0.011052846908569336
316,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,105,200,10,ok,,200,20,816223.0890042145,1.0,0.0,0.012024879455566406
317,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,106,200,10,ok,,200,20,999566.9842272627,1.0,0.0,0.011520862579345703
318,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,107,200,10,ok,,200,20,1067223.6923296966,1.0,0.0,0.009575128555297852
319,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,108,200,10,ok,,200,20,728791.4092822978,1.0,0.0,0.009456157684326172
320,eval,vanilla_cma,ellipsoid_cond1e6,20,0.1,109,200,10,ok,,200,20,574535.2424436872,1.0,0.0,0.012279033660888672
321,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,100,200,10,ok,,200,20,877399.0866223882,1.0,0.0,0.00977182388305664
322,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,101,200,10,ok,,200,20,934294.555422319,1.0,0.0,0.009427785873413086
323,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,102,200,10,ok,,200,20,1238532.2058814412,1.0,0.0,0.011319160461425781
324,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,103,200,10,ok,,200,20,1409531.919088402,1.0,0.0,0.009418964385986328
325,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,104,200,10,ok,,200,20,352597.43468538864,1.0,0.0,0.012855768203735352
326,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,105,200,10,ok,,200,20,816223.1085996485,1.0,0.0,0.01201009750366211
327,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,106,200,10,ok,,200,20,999567.090084099,1.0,0.0,0.010942935943603516
328,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,107,200,10,ok,,200,20,1067223.0325389586,1.0,0.0,0.009490966796875
329,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,108,200,10,ok,,200,20,728791.4540409341,1.0,0.0,0.009443998336791992
330,eval,vanilla_cma,ellipsoid_cond1e6,20,0.2,109,200,10,ok,,200,20,574535.2586906749,1.0,0.0,0.010642051696777344
331,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,100,200,10,ok,,200,20,3300311.276703273,1.0,0.0,0.01526784896850586
332,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,101,200,10,ok,,200,20,4200115.496084712,1.0,0.0,0.017808198928833008
333,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,102,200,10,ok,,200,20,2779805.4286713353,1.0,0.0,0.012945890426635742
334,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,103,200,10,ok,,200,20,3712091.258765954,1.0,0.0,0.014786005020141602
335,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,104,200,10,ok,,200,20,3793024.573244024,1.0,0.0,0.013089179992675781
336,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,105,200,10,ok,,200,20,3855628.691647712,1.0,0.0,0.01282191276550293
337,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,106,200,10,ok,,200,20,2503172.929981428,1.0,0.0,0.017215967178344727
338,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,107,200,10,ok,,200,20,2292991.646631902,1.0,0.0,0.013402700424194336
339,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,108,200,10,ok,,200,20,3073273.1233341293,1.0,0.0,0.015024900436401367
340,eval,vanilla_cma,ellipsoid_cond1e6,40,0.0,109,200,10,ok,,200,20,1996380.736163354,1.0,0.0,0.012824058532714844
341,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,100,200,10,ok,,200,20,3300311.447709474,1.0,0.0,0.014140129089355469
342,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,101,200,10,ok,,200,20,4200115.5393444495,1.0,0.0,0.0129241943359375
343,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,102,200,10,ok,,200,20,2779805.408775081,1.0,0.0,0.012862920761108398
344,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,103,200,10,ok,,200,20,3712091.2940899194,1.0,0.0,0.014523029327392578
345,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,104,200,10,ok,,200,20,3793024.615079798,1.0,0.0,0.012897968292236328
346,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,105,200,10,ok,,200,20,3855628.730742221,1.0,0.0,0.013614892959594727
347,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,106,200,10,ok,,200,20,2503172.9404220376,1.0,0.0,0.014217853546142578
348,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,107,200,10,ok,,200,20,2292991.4554916993,1.0,0.0,0.012804031372070312
349,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,108,200,10,ok,,200,20,3073273.137003569,1.0,0.0,0.01283407211303711
350,eval,vanilla_cma,ellipsoid_cond1e6,40,0.1,109,200,10,ok,,200,20,1996380.4570371343,1.0,0.0,0.012830972671508789
351,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,100,200,10,ok,,200,20,3300311.2252642317,1.0,0.0,0.017004013061523438
352,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,101,200,10,ok,,200,20,4200115.752680214,1.0,0.0,0.015714168548583984
353,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,102,200,10,ok,,200,20,2779805.580357024,1.0,0.0,0.012809276580810547
354,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,103,200,10,ok,,200,20,3712091.3492247756,1.0,0.0,0.01601409912109375
355,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,104,200,10,ok,,200,20,3793024.6419963217,1.0,0.0,0.01285409927368164
356,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,105,200,10,ok,,200,20,3855628.867745055,1.0,0.0,0.016828060150146484
357,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,106,200,10,ok,,200,20,2503172.946081601,1.0,0.0,0.012877941131591797
358,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,107,200,10,ok,,200,20,2292991.590540012,1.0,0.0,0.015279054641723633
359,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,108,200,10,ok,,200,20,3073272.9000898506,1.0,0.0,0.012866735458374023
360,eval,vanilla_cma,ellipsoid_cond1e6,40,0.2,109,200,10,ok,,200,20,1996380.9446714446,1.0,0.0,0.013849020004272461
361,eval,lr_adapt_proxy,sphere,10,0.0,100,200,10,ok,,200,20,2.107854074034135,1.0,0.23556495666790267,0.012023687362670898
362,eval,lr_adapt_proxy,sphere,10,0.0,101,200,10,ok,,200,20,3.5287846012408974,1.0,0.21423561790339407,0.01025080680847168
363,eval,lr_adapt_proxy,sphere,10,0.0,102,200,10,ok,,200,20,2.6924736690101323,1.0,0.14539364271981992,0.008947372436523438
364,eval,lr_adapt_proxy,sphere,10,0.0,103,200,10,ok,,200,20,2.1098162356753445,1.03,0.3612480963227125,0.008784055709838867
365,eval,lr_adapt_proxy,sphere,10,0.0,104,200,10,ok,,200,20,4.125993214463331,1.0,0.09369290155707084,0.009552240371704102
366,eval,lr_adapt_proxy,sphere,10,0.0,105,200,10,ok,,200,20,2.198321690081185,1.0,0.12100427928930949,0.009181976318359375
367,eval,lr_adapt_proxy,sphere,10,0.0,106,200,10,ok,,200,20,4.941803341060928,1.03,0.37667438744282833,0.008594036102294922
368,eval,lr_adapt_proxy,sphere,10,0.0,107,200,10,ok,,200,20,5.065584357485303,1.0,0.2197984470726582,0.009704113006591797
369,eval,lr_adapt_proxy,sphere,10,0.0,108,200,10,ok,,200,20,1.5786215829124335,1.0,0.10354726386274632,0.008663654327392578
370,eval,lr_adapt_proxy,sphere,10,0.0,109,200,10,ok,,200,20,2.9956637366952172,1.0,0.17904289300008613,0.009991168975830078
371,eval,lr_adapt_proxy,sphere,10,0.1,100,200,10,ok,,200,20,4.852036985934139,1.0,0.09533473333433884,0.00846099853515625
372,eval,lr_adapt_proxy,sphere,10,0.1,101,200,10,ok,,200,20,3.1092788631741466,1.0,0.2499366349119255,0.008746862411499023
373,eval,lr_adapt_proxy,sphere,10,0.1,102,200,10,ok,,200,20,1.7639625883654433,1.03,0.2757660365095597,0.009685039520263672
374,eval,lr_adapt_proxy,sphere,10,0.1,103,200,10,ok,,200,20,2.3310504014880515,1.0,0.18937630128149646,0.010050773620605469
375,eval,lr_adapt_proxy,sphere,10,0.1,104,200,10,ok,,200,20,2.2637189111018166,1.0,0.2080854758970604,0.00849294662475586
376,eval,lr_adapt_proxy,sphere,10,0.1,105,200,10,ok,,200,20,3.0317117351773915,1.0,0.24183366719626329,0.009348154067993164
377,eval,lr_adapt_proxy,sphere,10,0.1,106,200,10,ok,,200,20,1.8512580089747948,1.03,0.29404366642253815,0.008820056915283203
378,eval,lr_adapt_proxy,sphere,10,0.1,107,200,10,ok,,200,20,2.58490890127021,1.0,0.17000370409173252,0.008703947067260742
379,eval,lr_adapt_proxy,sphere,10,0.1,108,200,10,ok,,200,20,2.9988360984047513,0.9,0.07950671686549873,0.009370803833007812
380,eval,lr_adapt_proxy,sphere,10,0.1,109,200,10,ok,,200,20,3.117183887124311,1.0,0.1649695556090061,0.008372068405151367
381,eval,lr_adapt_proxy,sphere,10,0.2,100,200,10,ok,,200,20,2.3657144092443882,1.03,0.3329614069863773,0.009574174880981445
382,eval,lr_adapt_proxy,sphere,10,0.2,101,200,10,ok,,200,20,2.2920666006603057,1.0,0.1604860510683035,0.009917974472045898
383,eval,lr_adapt_proxy,sphere,10,0.2,102,200,10,ok,,200,20,0.463472015581579,1.03,0.4412570753787512,0.011235952377319336
384,eval,lr_adapt_proxy,sphere,10,0.2,103,200,10,ok,,200,20,2.846616966089654,1.0,0.09205559397169986,0.012061357498168945
385,eval,lr_adapt_proxy,sphere,10,0.2,104,200,10,ok,,200,20,2.7016935703118135,1.0,0.16555168826789554,0.00835108757019043
386,eval,lr_adapt_proxy,sphere,10,0.2,105,200,10,ok,,200,20,4.482847001336775,1.0,0.10786330325365426,0.009267091751098633
387,eval,lr_adapt_proxy,sphere,10,0.2,106,200,10,ok,,200,20,2.6675068083573517,1.0,0.24078080403286062,0.010535717010498047
388,eval,lr_adapt_proxy,sphere,10,0.2,107,200,10,ok,,200,20,2.690860027919388,1.0,0.19667604875778186,0.008577108383178711
389,eval,lr_adapt_proxy,sphere,10,0.2,108,200,10,ok,,200,20,5.483281734506459,1.0,0.12084901951211238,0.009627103805541992
390,eval,lr_adapt_proxy,sphere,10,0.2,109,200,10,ok,,200,20,3.371399984066926,1.0,0.1403170229283433,0.010174274444580078
391,eval,lr_adapt_proxy,sphere,20,0.0,100,200,10,ok,,200,20,21.386410006345834,0.9,0.0741856229828725,0.00960993766784668
392,eval,lr_adapt_proxy,sphere,20,0.0,101,200,10,ok,,200,20,33.22781203919515,1.0,0.10940668997870968,0.012465238571166992
393,eval,lr_adapt_proxy,sphere,20,0.0,102,200,10,ok,,200,20,15.135925748594726,1.03,0.36582532103859156,0.012006044387817383
394,eval,lr_adapt_proxy,sphere,20,0.0,103,200,10,ok,,200,20,34.38236130567317,0.9,0.06976488263954608,0.009985923767089844
395,eval,lr_adapt_proxy,sphere,20,0.0,104,200,10,ok,,200,20,30.39599703826227,1.0,0.15620308690477192,0.011291265487670898
396,eval,lr_adapt_proxy,sphere,20,0.0,105,200,10,ok,,200,20,34.96748880080101,1.0,0.09690846633398306,0.009769916534423828
397,eval,lr_adapt_proxy,sphere,20,0.0,106,200,10,ok,,200,20,32.35195939729173,1.0,0.17170050139175608,0.009683370590209961
398,eval,lr_adapt_proxy,sphere,20,0.0,107,200,10,ok,,200,20,15.576141561807123,1.03,0.28241559064950617,0.009927988052368164
399,eval,lr_adapt_proxy,sphere,20,0.0,108,200,10,ok,,200,20,17.16648152385778,1.0,0.19558055585691753,0.011480093002319336
400,eval,lr_adapt_proxy,sphere,20,0.0,109,200,10,ok,,200,20,40.32435029442556,1.0,0.2423112415233919,0.009875774383544922
401,eval,lr_adapt_proxy,sphere,20,0.1,100,200,10,ok,,200,20,21.36340801915257,0.9,0.0744069872833594,0.010705947875976562
402,eval,lr_adapt_proxy,sphere,20,0.1,101,200,10,ok,,200,20,47.64481483452108,0.9,0.06251182362579506,0.009764671325683594
403,eval,lr_adapt_proxy,sphere,20,0.1,102,200,10,ok,,200,20,19.91750250847845,1.0,0.10368146439822075,0.010650873184204102
404,eval,lr_adapt_proxy,sphere,20,0.1,103,200,10,ok,,200,20,39.1565840608931,1.0,0.10520511817684315,0.010796070098876953
405,eval,lr_adapt_proxy,sphere,20,0.1,104,200,10,ok,,200,20,27.644832776486357,1.0,0.09831242112581415,0.009785175323486328
406,eval,lr_adapt_proxy,sphere,20,0.1,105,200,10,ok,,200,20,36.4344260799674,1.0,0.16465564485003242,0.00984334945678711
407,eval,lr_adapt_proxy,sphere,20,0.1,106,200,10,ok,,200,20,32.44415258067084,1.0,0.17043324814048205,0.01325535774230957
408,eval,lr_adapt_proxy,sphere,20,0.1,107,200,10,ok,,200,20,18.99191215085867,1.0,0.24568602496773237,0.009821891784667969
409,eval,lr_adapt_proxy,sphere,20,0.1,108,200,10,ok,,200,20,17.144569451216864,1.0,0.19695531189635612,0.010649919509887695
410,eval,lr_adapt_proxy,sphere,20,0.1,109,200,10,ok,,200,20,40.38570322820239,1.0,0.24170115914182164,0.013818740844726562
411,eval,lr_adapt_proxy,sphere,20,0.2,100,200,10,ok,,200,20,20.875304058350412,0.9,0.07492893876691942,0.01072072982788086
412,eval,lr_adapt_proxy,sphere,20,0.2,101,200,10,ok,,200,20,42.44361038211258,0.9,0.05167633437281979,0.014448165893554688
413,eval,lr_adapt_proxy,sphere,20,0.2,102,200,10,ok,,200,20,34.32172373053219,1.0,0.14435627169590415,0.012380123138427734
