run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
81,tune_baseline,vanilla_cma,rosenbrock,10,0.1,0,1000,10,0.0,ok,,1000,100,24.368729089636098,1.0,0.0,1.0,0.04028606414794922
82,tune_baseline,vanilla_cma,rosenbrock,10,0.1,1,1000,10,0.0,ok,,1000,100,9.024239367902183,1.0,0.0,1.0,0.046460866928100586
83,tune_baseline,vanilla_cma,rosenbrock,10,0.1,2,1000,10,0.0,ok,,1000,100,8.953906138782735,1.0,0.0,1.0,0.04961085319519043
84,tune_baseline,vanilla_cma,rosenbrock,10,0.1,3,1000,10,0.0,ok,,1000,100,49.226072405965745,1.0,0.0,1.0,0.04518413543701172
85,tune_baseline,vanilla_cma,rosenbrock,10,0.1,4,1000,10,0.0,ok,,1000,100,9.061791521107926,1.0,0.0,1.0,0.052594900131225586
86,tune_baseline,vanilla_cma,rosenbrock,10,0.1,5,1000,10,0.0,ok,,1000,100,7.822628744125327,1.0,0.0,1.0,0.04423785209655762
87,tune_baseline,vanilla_cma,rosenbrock,10,0.1,6,1000,10,0.0,ok,,1000,100,7.398658890579465,1.0,0.0,1.0,0.04226994514465332
88,tune_baseline,vanilla_cma,rosenbrock,10,0.1,7,1000,10,0.0,ok,,1000,100,104.98238864930678,1.0,0.0,1.0,0.04195713996887207
89,tune_baseline,vanilla_cma,rosenbrock,10,0.1,8,1000,10,0.0,ok,,1000,100,8.424147474878584,1.0,0.0,1.0,0.03994584083557129
90,tune_baseline,vanilla_cma,rosenbrock,10,0.1,9,1000,10,0.0,ok,,1000,100,7.121018837025162,1.0,0.0,1.0,0.03943800926208496
91,tune_baseline,vanilla_cma,rosenbrock,10,0.1,10,1000,10,0.0,ok,,1000,100,9.348555357923058,1.0,0.0,1.0,0.04626893997192383
92,tune_baseline,vanilla_cma,rosenbrock,10,0.1,11,1000,10,0.0,ok,,1000,100,8.07474510198044,1.0,0.0,1.0,0.05015397071838379
93,tune_baseline,vanilla_cma,rosenbrock,10,0.1,12,1000,10,0.0,ok,,1000,100,6.1255294454357685,1.0,0.0,1.0,0.03625798225402832
94,tune_baseline,vanilla_cma,rosenbrock,10,0.1,13,1000,10,0.0,ok,,1000,100,8.218896566476475,1.0,0.0,1.0,0.05269765853881836
95,tune_baseline,vanilla_cma,rosenbrock,10,0.1,14,1000,10,0.0,ok,,1000,100,7.254815285340455,1.0,0.0,1.0,0.036244869232177734
96,tune_baseline,vanilla_cma,rosenbrock,10,0.1,15,1000,10,0.0,ok,,1000,100,9.020516704030776,1.0,0.0,1.0,0.046772003173828125
97,tune_baseline,vanilla_cma,rosenbrock,10,0.1,16,1000,10,0.0,ok,,1000,100,7.413729955401258,1.0,0.0,1.0,0.05102682113647461
98,tune_baseline,vanilla_cma,rosenbrock,10,0.1,17,1000,10,0.0,ok,,1000,100,6.296149437062534,1.0,0.0,1.0,0.03988194465637207
99,tune_baseline,vanilla_cma,rosenbrock,10,0.1,18,1000,10,0.0,ok,,1000,100,135.36492650729647,1.0,0.0,1.0,0.04391813278198242
100,tune_baseline,vanilla_cma,rosenbrock,10,0.1,19,1000,10,0.0,ok,,1000,100,8.887675871577017,1.0,0.0,1.0,0.03603219985961914
101,tune_baseline,vanilla_cma,rosenbrock,10,0.1,20,1000,10,0.0,ok,,1000,100,8.371129578620671,1.0,0.0,1.0,0.04541969299316406
102,tune_baseline,vanilla_cma,rosenbrock,10,0.1,21,1000,10,0.0,ok,,1000,100,10.202563466083227,1.0,0.0,1.0,0.05426907539367676
103,tune_baseline,vanilla_cma,rosenbrock,10,0.1,22,1000,10,0.0,ok,,1000,100,7.791370524947071,1.0,0.0,1.0,0.04791903495788574
104,tune_baseline,vanilla_cma,rosenbrock,10,0.1,23,1000,10,0.0,ok,,1000,100,8.64386017325024,1.0,0.0,1.0,0.05328702926635742
105,tune_baseline,vanilla_cma,rosenbrock,10,0.1,24,1000,10,0.0,ok,,1000,100,260.4472895147575,1.0,0.0,1.0,0.03577685356140137
106,tune_baseline,vanilla_cma,rosenbrock,10,0.1,25,1000,10,0.0,ok,,1000,100,9.27761801132855,1.0,0.0,1.0,0.04547286033630371
107,tune_baseline,vanilla_cma,rosenbrock,10,0.1,26,1000,10,0.0,ok,,1000,100,9.032862257693631,1.0,0.0,1.0,0.040221214294433594
108,tune_baseline,vanilla_cma,rosenbrock,10,0.1,27,1000,10,0.0,ok,,1000,100,9.363487878797283,1.0,0.0,1.0,0.043685197830200195
109,tune_baseline,vanilla_cma,rosenbrock,10,0.1,28,1000,10,0.0,ok,,1000,100,7.346309123090282,1.0,0.0,1.0,0.053012847900390625
110,tune_baseline,vanilla_cma,rosenbrock,10,0.1,29,1000,10,0.0,ok,,1000,100,16.233067024041294,1.0,0.0,1.0,0.035919189453125
111,tune_baseline,vanilla_cma,rosenbrock,10,0.1,30,1000,10,0.0,ok,,1000,100,6.4182518607011385,1.0,0.0,1.0,0.04225492477416992
112,tune_baseline,vanilla_cma,rosenbrock,10,0.1,31,1000,10,0.0,ok,,1000,100,9.451252682131393,1.0,0.0,1.0,0.03580069541931152
113,tune_baseline,vanilla_cma,rosenbrock,10,0.1,32,1000,10,0.0,ok,,1000,100,6.64222322272673,1.0,0.0,1.0,0.04308199882507324
114,tune_baseline,vanilla_cma,rosenbrock,10,0.1,33,1000,10,0.0,ok,,1000,100,9.193807618939879,1.0,0.0,1.0,0.04519224166870117
115,tune_baseline,vanilla_cma,rosenbrock,10,0.1,34,1000,10,0.0,ok,,1000,100,90.49962164060058,1.0,0.0,1.0,0.04372692108154297
116,tune_baseline,vanilla_cma,rosenbrock,10,0.1,35,1000,10,0.0,ok,,1000,100,109.58038336688357,1.0,0.0,1.0,0.044431209564208984
117,tune_baseline,vanilla_cma,rosenbrock,10,0.1,36,1000,10,0.0,ok,,1000,100,9.068117911009464,1.0,0.0,1.0,0.036061763763427734
118,tune_baseline,vanilla_cma,rosenbrock,10,0.1,37,1000,10,0.0,ok,,1000,100,9.129050427466861,1.0,0.0,1.0,0.03850698471069336
119,tune_baseline,vanilla_cma,rosenbrock,10,0.1,38,1000,10,0.0,ok,,1000,100,7.686623850429063,1.0,0.0,1.0,0.036229848861694336
120,tune_baseline,vanilla_cma,rosenbrock,10,0.1,39,1000,10,0.0,ok,,1000,100,8.460301426301546,1.0,0.0,1.0,0.04435896873474121
121,tune_baseline,vanilla_cma,rosenbrock,20,0.1,0,1000,10,0.0,ok,,1000,100,24.666632286142438,1.0,0.0,1.0,0.0733036994934082
122,tune_baseline,vanilla_cma,rosenbrock,20,0.1,1,1000,10,0.0,ok,,1000,100,159.04701759714396,1.0,0.0,1.0,0.05966782569885254
123,tune_baseline,vanilla_cma,rosenbrock,20,0.1,2,1000,10,0.0,ok,,1000,100,35.92227480881064,1.0,0.0,1.0,0.04169487953186035
124,tune_baseline,vanilla_cma,rosenbrock,20,0.1,3,1000,10,0.0,ok,,1000,100,153.15623975739885,1.0,0.0,1.0,0.04864501953125
125,tune_baseline,vanilla_cma,rosenbrock,20,0.1,4,1000,10,0.0,ok,,1000,100,23.170432584830557,1.0,0.0,1.0,0.05853009223937988
126,tune_baseline,vanilla_cma,rosenbrock,20,0.1,5,1000,10,0.0,ok,,1000,100,111.03924436659368,1.0,0.0,1.0,0.04887032508850098
127,tune_baseline,vanilla_cma,rosenbrock,20,0.1,6,1000,10,0.0,ok,,1000,100,20.232696758760493,1.0,0.0,1.0,0.04657292366027832
128,tune_baseline,vanilla_cma,rosenbrock,20,0.1,7,1000,10,0.0,ok,,1000,100,24.7950224489794,1.0,0.0,1.0,0.050873756408691406
129,tune_baseline,vanilla_cma,rosenbrock,20,0.1,8,1000,10,0.0,ok,,1000,100,22.451835413194974,1.0,0.0,1.0,0.0453488826751709
130,tune_baseline,vanilla_cma,rosenbrock,20,0.1,9,1000,10,0.0,ok,,1000,100,156.56272038993475,1.0,0.0,1.0,0.04232311248779297
131,tune_baseline,vanilla_cma,rosenbrock,20,0.1,10,1000,10,0.0,ok,,1000,100,83.99591931203832,1.0,0.0,1.0,0.05680513381958008
132,tune_baseline,vanilla_cma,rosenbrock,20,0.1,11,1000,10,0.0,ok,,1000,100,46.4400420161514,1.0,0.0,1.0,0.0628511905670166
133,tune_baseline,vanilla_cma,rosenbrock,20,0.1,12,1000,10,0.0,ok,,1000,100,22.399118513970798,1.0,0.0,1.0,0.045533180236816406
134,tune_baseline,vanilla_cma,rosenbrock,20,0.1,13,1000,10,0.0,ok,,1000,100,736.9227901930236,1.0,0.0,1.0,0.0462489128112793
135,tune_baseline,vanilla_cma,rosenbrock,20,0.1,14,1000,10,0.0,ok,,1000,100,23.39020625868674,1.0,0.0,1.0,0.049420833587646484
136,tune_baseline,vanilla_cma,rosenbrock,20,0.1,15,1000,10,0.0,ok,,1000,100,29.590194531740142,1.0,0.0,1.0,0.05839204788208008
137,tune_baseline,vanilla_cma,rosenbrock,20,0.1,16,1000,10,0.0,ok,,1000,100,30.558244511216643,1.0,0.0,1.0,0.04768109321594238
138,tune_baseline,vanilla_cma,rosenbrock,20,0.1,17,1000,10,0.0,ok,,1000,100,29.66788206361219,1.0,0.0,1.0,0.04575610160827637
139,tune_baseline,vanilla_cma,rosenbrock,20,0.1,18,1000,10,0.0,ok,,1000,100,20.09498311051866,1.0,0.0,1.0,0.05475902557373047
140,tune_baseline,vanilla_cma,rosenbrock,20,0.1,19,1000,10,0.0,ok,,1000,100,21.171790847419814,1.0,0.0,1.0,0.05614805221557617
141,tune_baseline,vanilla_cma,rosenbrock,20,0.1,20,1000,10,0.0,ok,,1000,100,40.520161847482996,1.0,0.0,1.0,0.050981998443603516
142,tune_baseline,vanilla_cma,rosenbrock,20,0.1,21,1000,10,0.0,ok,,1000,100,22.806610546453143,1.0,0.0,1.0,0.06200432777404785
143,tune_baseline,vanilla_cma,rosenbrock,20,0.1,22,1000,10,0.0,ok,,1000,100,28.33760556219471,1.0,0.0,1.0,0.05086994171142578
144,tune_baseline,vanilla_cma,rosenbrock,20,0.1,23,1000,10,0.0,ok,,1000,100,28.85173533081671,1.0,0.0,1.0,0.04666399955749512
145,tune_baseline,vanilla_cma,rosenbrock,20,0.1,24,1000,10,0.0,ok,,1000,100,26.654889606820735,1.0,0.0,1.0,0.04550004005432129
146,tune_baseline,vanilla_cma,rosenbrock,20,0.1,25,1000,10,0.0,ok,,1000,100,87.44154902417353,1.0,0.0,1.0,0.04430699348449707
147,tune_baseline,vanilla_cma,rosenbrock,20,0.1,26,1000,10,0.0,ok,,1000,100,97.22345470928389,1.0,0.0,1.0,0.04878830909729004
148,tune_baseline,vanilla_cma,rosenbrock,20,0.1,27,1000,10,0.0,ok,,1000,100,21.066706140840825,1.0,0.0,1.0,0.048211097717285156
149,tune_baseline,vanilla_cma,rosenbrock,20,0.1,28,1000,10,0.0,ok,,1000,100,22.592121635405675,1.0,0.0,1.0,0.04281210899353027
150,tune_baseline,vanilla_cma,rosenbrock,20,0.1,29,1000,10,0.0,ok,,1000,100,19.969430327917955,1.0,0.0,1.0,0.04494214057922363
151,tune_baseline,vanilla_cma,rosenbrock,20,0.1,30,1000,10,0.0,ok,,1000,100,74.2702059885587,1.0,0.0,1.0,0.050019264221191406
152,tune_baseline,vanilla_cma,rosenbrock,20,0.1,31,1000,10,0.0,ok,,1000,100,22.23869066681988,1.0,0.0,1.0,0.060410261154174805
153,tune_baseline,vanilla_cma,rosenbrock,20,0.1,32,1000,10,0.0,ok,,1000,100,24.322523300581075,1.0,0.0,1.0,0.05057692527770996
154,tune_baseline,vanilla_cma,rosenbrock,20,0.1,33,1000,10,0.0,ok,,1000,100,103.10946263923951,1.0,0.0,1.0,0.059248924255371094
155,tune_baseline,vanilla_cma,rosenbrock,20,0.1,34,1000,10,0.0,ok,,1000,100,23.188775090718668,1.0,0.0,1.0,0.06229710578918457
156,tune_baseline,vanilla_cma,rosenbrock,20,0.1,35,1000,10,0.0,ok,,1000,100,27.65084932977906,1.0,0.0,1.0,0.0666341781616211
157,tune_baseline,vanilla_cma,rosenbrock,20,0.1,36,1000,10,0.0,ok,,1000,100,36.36898370821505,1.0,0.0,1.0,0.06216621398925781
158,tune_baseline,vanilla_cma,rosenbrock,20,0.1,37,1000,10,0.0,ok,,1000,100,207.92464145258194,1.0,0.0,1.0,0.0647742748260498
159,tune_baseline,vanilla_cma,rosenbrock,20,0.1,38,1000,10,0.0,ok,,1000,100,24.048193621409453,1.0,0.0,1.0,0.06337571144104004
160,tune_baseline,vanilla_cma,rosenbrock,20,0.1,39,1000,10,0.0,ok,,1000,100,89.3112068705628,1.0,0.0,1.0,0.06563782691955566
161,tune_baseline,vanilla_cma,rastrigin,10,0.1,0,1000,10,0.0,ok,,1000,100,40.44776810951026,1.0,0.0,1.0,0.0553591251373291
162,tune_baseline,vanilla_cma,rastrigin,10,0.1,1,1000,10,0.0,ok,,1000,100,8.890944495116948,1.0,0.0,1.0,0.07627201080322266
163,tune_baseline,vanilla_cma,rastrigin,10,0.1,2,1000,10,0.0,ok,,1000,100,52.354728602734966,1.0,0.0,1.0,0.055815935134887695
164,tune_baseline,vanilla_cma,rastrigin,10,0.1,3,1000,10,0.0,ok,,1000,100,11.20850358095532,1.0,0.0,1.0,0.04168295860290527
165,tune_baseline,vanilla_cma,rastrigin,10,0.1,4,1000,10,0.0,ok,,1000,100,47.02039289008828,1.0,0.0,1.0,0.04072690010070801
166,tune_baseline,vanilla_cma,rastrigin,10,0.1,5,1000,10,0.0,ok,,1000,100,41.02590619279344,1.0,0.0,1.0,0.05099320411682129
167,tune_baseline,vanilla_cma,rastrigin,10,0.1,6,1000,10,0.0,ok,,1000,100,50.28515248379315,1.0,0.0,1.0,0.08345913887023926
168,tune_baseline,vanilla_cma,rastrigin,10,0.1,7,1000,10,0.0,ok,,1000,100,44.16051282327245,1.0,0.0,1.0,0.07727599143981934
169,tune_baseline,vanilla_cma,rastrigin,10,0.1,8,1000,10,0.0,ok,,1000,100,40.01071398766799,1.0,0.0,1.0,0.0755009651184082
170,tune_baseline,vanilla_cma,rastrigin,10,0.1,9,1000,10,0.0,ok,,1000,100,44.42459592792398,1.0,0.0,1.0,0.060671091079711914
171,tune_baseline,vanilla_cma,rastrigin,10,0.1,10,1000,10,0.0,ok,,1000,100,14.260181790477924,1.0,0.0,1.0,0.06403899192810059
172,tune_baseline,vanilla_cma,rastrigin,10,0.1,11,1000,10,0.0,ok,,1000,100,11.499460263367151,1.0,0.0,1.0,0.03920292854309082
173,tune_baseline,vanilla_cma,rastrigin,10,0.1,12,1000,10,0.0,ok,,1000,100,23.05557869064878,1.0,0.0,1.0,0.03901219367980957
174,tune_baseline,vanilla_cma,rastrigin,10,0.1,13,1000,10,0.0,ok,,1000,100,17.707545589158904,1.0,0.0,1.0,0.04371929168701172
175,tune_baseline,vanilla_cma,rastrigin,10,0.1,14,1000,10,0.0,ok,,1000,100,31.277208675275837,1.0,0.0,1.0,0.034915924072265625
