run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
51,tune_baseline,vanilla_cma,sphere,20,0.1,10,1000,10,0.0,ok,,1000,100,-0.20391359949294693,1.0,0.0,1.0,0.03936481475830078
52,tune_baseline,vanilla_cma,sphere,20,0.1,11,1000,10,0.0,ok,,1000,100,-0.04442240721445789,1.0,0.0,1.0,0.040798187255859375
53,tune_baseline,vanilla_cma,sphere,20,0.1,12,1000,10,0.0,ok,,1000,100,-0.11153269874613922,1.0,0.0,1.0,0.04302191734313965
54,tune_baseline,vanilla_cma,sphere,20,0.1,13,1000,10,0.0,ok,,1000,100,-0.07801956256291424,1.0,0.0,1.0,0.041152000427246094
55,tune_baseline,vanilla_cma,sphere,20,0.1,14,1000,10,0.0,ok,,1000,100,-0.06835046993345914,1.0,0.0,1.0,0.04285001754760742
56,tune_baseline,vanilla_cma,sphere,20,0.1,15,1000,10,0.0,ok,,1000,100,-0.02871446435575742,1.0,0.0,1.0,0.043466806411743164
57,tune_baseline,vanilla_cma,sphere,20,0.1,16,1000,10,0.0,ok,,1000,100,-0.144389079269092,1.0,0.0,1.0,0.03971409797668457
58,tune_baseline,vanilla_cma,sphere,20,0.1,17,1000,10,0.0,ok,,1000,100,-0.06361489725168903,1.0,0.0,1.0,0.040476083755493164
59,tune_baseline,vanilla_cma,sphere,20,0.1,18,1000,10,0.0,ok,,1000,100,-0.13937357525068556,1.0,0.0,1.0,0.03910207748413086
60,tune_baseline,vanilla_cma,sphere,20,0.1,19,1000,10,0.0,ok,,1000,100,-0.07598473103019726,1.0,0.0,1.0,0.04204702377319336
61,tune_baseline,vanilla_cma,sphere,20,0.1,20,1000,10,0.0,ok,,1000,100,-0.01904515534762083,1.0,0.0,1.0,0.042112112045288086
62,tune_baseline,vanilla_cma,sphere,20,0.1,21,1000,10,0.0,ok,,1000,100,-0.00756305759201939,1.0,0.0,1.0,0.039710044860839844
63,tune_baseline,vanilla_cma,sphere,20,0.1,22,1000,10,0.0,ok,,1000,100,-0.15624341981565915,1.0,0.0,1.0,0.04330921173095703
64,tune_baseline,vanilla_cma,sphere,20,0.1,23,1000,10,0.0,ok,,1000,100,-0.07030150661961915,1.0,0.0,1.0,0.039190053939819336
65,tune_baseline,vanilla_cma,sphere,20,0.1,24,1000,10,0.0,ok,,1000,100,-0.12664947881718155,1.0,0.0,1.0,0.039533138275146484
66,tune_baseline,vanilla_cma,sphere,20,0.1,25,1000,10,0.0,ok,,1000,100,-0.10007021847357048,1.0,0.0,1.0,0.04261207580566406
67,tune_baseline,vanilla_cma,sphere,20,0.1,26,1000,10,0.0,ok,,1000,100,-0.06209867636360972,1.0,0.0,1.0,0.03892993927001953
68,tune_baseline,vanilla_cma,sphere,20,0.1,27,1000,10,0.0,ok,,1000,100,-0.0526916582051534,1.0,0.0,1.0,0.04204201698303223
69,tune_baseline,vanilla_cma,sphere,20,0.1,28,1000,10,0.0,ok,,1000,100,-0.03609365231585199,1.0,0.0,1.0,0.04709005355834961
70,tune_baseline,vanilla_cma,sphere,20,0.1,29,1000,10,0.0,ok,,1000,100,-0.07617040574019526,1.0,0.0,1.0,0.04263496398925781
71,tune_baseline,vanilla_cma,sphere,20,0.1,30,1000,10,0.0,ok,,1000,100,-0.18012942826321887,1.0,0.0,1.0,0.04451584815979004
72,tune_baseline,vanilla_cma,sphere,20,0.1,31,1000,10,0.0,ok,,1000,100,-0.041508675079582336,1.0,0.0,1.0,0.04401206970214844
73,tune_baseline,vanilla_cma,sphere,20,0.1,32,1000,10,0.0,ok,,1000,100,-0.1455131796205745,1.0,0.0,1.0,0.039662837982177734
74,tune_baseline,vanilla_cma,sphere,20,0.1,33,1000,10,0.0,ok,,1000,100,-0.07385056414345112,1.0,0.0,1.0,0.04105091094970703
75,tune_baseline,vanilla_cma,sphere,20,0.1,34,1000,10,0.0,ok,,1000,100,-0.03259587668875577,1.0,0.0,1.0,0.0392451286315918
76,tune_baseline,vanilla_cma,sphere,20,0.1,35,1000,10,0.0,ok,,1000,100,-0.06534944326915984,1.0,0.0,1.0,0.043350934982299805
77,tune_baseline,vanilla_cma,sphere,20,0.1,36,1000,10,0.0,ok,,1000,100,-0.1930334479300798,1.0,0.0,1.0,0.043309688568115234
78,tune_baseline,vanilla_cma,sphere,20,0.1,37,1000,10,0.0,ok,,1000,100,-0.22410531897811203,1.0,0.0,1.0,0.03924298286437988
79,tune_baseline,vanilla_cma,sphere,20,0.1,38,1000,10,0.0,ok,,1000,100,-0.051593449059747,1.0,0.0,1.0,0.04418182373046875
80,tune_baseline,vanilla_cma,sphere,20,0.1,39,1000,10,0.0,ok,,1000,100,-0.12295429252320407,1.0,0.0,1.0,0.03880906105041504
81,tune_baseline,vanilla_cma,rosenbrock,10,0.1,0,1000,10,0.0,ok,,1000,100,76.88763876967083,1.0,0.0,1.0,0.0402371883392334
82,tune_baseline,vanilla_cma,rosenbrock,10,0.1,1,1000,10,0.0,ok,,1000,100,9.024239367902183,1.0,0.0,1.0,0.03650093078613281
83,tune_baseline,vanilla_cma,rosenbrock,10,0.1,2,1000,10,0.0,ok,,1000,100,8.953906138782735,1.0,0.0,1.0,0.036160945892333984
84,tune_baseline,vanilla_cma,rosenbrock,10,0.1,3,1000,10,0.0,ok,,1000,100,49.226072405965745,1.0,0.0,1.0,0.039839982986450195
85,tune_baseline,vanilla_cma,rosenbrock,10,0.1,4,1000,10,0.0,ok,,1000,100,9.061791521107926,1.0,0.0,1.0,0.03593611717224121
86,tune_baseline,vanilla_cma,rosenbrock,10,0.1,5,1000,10,0.0,ok,,1000,100,7.822628744125327,1.0,0.0,1.0,0.03860187530517578
87,tune_baseline,vanilla_cma,rosenbrock,10,0.1,6,1000,10,0.0,ok,,1000,100,7.398658890579465,1.0,0.0,1.0,0.03567624092102051
88,tune_baseline,vanilla_cma,rosenbrock,10,0.1,7,1000,10,0.0,ok,,1000,100,104.98238864930678,1.0,0.0,1.0,0.03835892677307129
89,tune_baseline,vanilla_cma,rosenbrock,10,0.1,8,1000,10,0.0,ok,,1000,100,8.424147474878584,1.0,0.0,1.0,0.03970813751220703
90,tune_baseline,vanilla_cma,rosenbrock,10,0.1,9,1000,10,0.0,ok,,1000,100,7.121018837025162,1.0,0.0,1.0,0.03595113754272461
91,tune_baseline,vanilla_cma,rosenbrock,10,0.1,10,1000,10,0.0,ok,,1000,100,9.348555357923058,1.0,0.0,1.0,0.035635948181152344
92,tune_baseline,vanilla_cma,rosenbrock,10,0.1,11,1000,10,0.0,ok,,1000,100,8.07474510198044,1.0,0.0,1.0,0.03568005561828613
93,tune_baseline,vanilla_cma,rosenbrock,10,0.1,12,1000,10,0.0,ok,,1000,100,6.1255294454357685,1.0,0.0,1.0,0.0405580997467041
94,tune_baseline,vanilla_cma,rosenbrock,10,0.1,13,1000,10,0.0,ok,,1000,100,8.218896566476475,1.0,0.0,1.0,0.03909182548522949
95,tune_baseline,vanilla_cma,rosenbrock,10,0.1,14,1000,10,0.0,ok,,1000,100,7.254815285340455,1.0,0.0,1.0,0.035722970962524414
96,tune_baseline,vanilla_cma,rosenbrock,10,0.1,15,1000,10,0.0,ok,,1000,100,9.020516704030776,1.0,0.0,1.0,0.0353851318359375
97,tune_baseline,vanilla_cma,rosenbrock,10,0.1,16,1000,10,0.0,ok,,1000,100,7.413729955401258,1.0,0.0,1.0,0.03891587257385254
98,tune_baseline,vanilla_cma,rosenbrock,10,0.1,17,1000,10,0.0,ok,,1000,100,6.296149437062534,1.0,0.0,1.0,0.03521299362182617
99,tune_baseline,vanilla_cma,rosenbrock,10,0.1,18,1000,10,0.0,ok,,1000,100,135.36492650729647,1.0,0.0,1.0,0.03843116760253906
100,tune_baseline,vanilla_cma,rosenbrock,10,0.1,19,1000,10,0.0,ok,,1000,100,8.887675871577017,1.0,0.0,1.0,0.03558969497680664
101,tune_baseline,vanilla_cma,rosenbrock,10,0.1,20,1000,10,0.0,ok,,1000,100,8.371129578620671,1.0,0.0,1.0,0.0400547981262207
102,tune_baseline,vanilla_cma,rosenbrock,10,0.1,21,1000,10,0.0,ok,,1000,100,10.202563466083227,1.0,0.0,1.0,0.0414426326751709
103,tune_baseline,vanilla_cma,rosenbrock,10,0.1,22,1000,10,0.0,ok,,1000,100,7.791370524947071,1.0,0.0,1.0,0.03579115867614746
104,tune_baseline,vanilla_cma,rosenbrock,10,0.1,23,1000,10,0.0,ok,,1000,100,8.64386017325024,1.0,0.0,1.0,0.03588390350341797
105,tune_baseline,vanilla_cma,rosenbrock,10,0.1,24,1000,10,0.0,ok,,1000,100,260.4472895147575,1.0,0.0,1.0,0.03558516502380371
106,tune_baseline,vanilla_cma,rosenbrock,10,0.1,25,1000,10,0.0,ok,,1000,100,9.27761801132855,1.0,0.0,1.0,0.040644168853759766
107,tune_baseline,vanilla_cma,rosenbrock,10,0.1,26,1000,10,0.0,ok,,1000,100,9.032862257693631,1.0,0.0,1.0,0.041616201400756836
108,tune_baseline,vanilla_cma,rosenbrock,10,0.1,27,1000,10,0.0,ok,,1000,100,9.363487878797283,1.0,0.0,1.0,0.03558206558227539
109,tune_baseline,vanilla_cma,rosenbrock,10,0.1,28,1000,10,0.0,ok,,1000,100,7.346309123090282,1.0,0.0,1.0,0.03743577003479004
110,tune_baseline,vanilla_cma,rosenbrock,10,0.1,29,1000,10,0.0,ok,,1000,100,16.233067024041294,1.0,0.0,1.0,0.03641700744628906
111,tune_baseline,vanilla_cma,rosenbrock,10,0.1,30,1000,10,0.0,ok,,1000,100,6.4182518607011385,1.0,0.0,1.0,0.03571200370788574
112,tune_baseline,vanilla_cma,rosenbrock,10,0.1,31,1000,10,0.0,ok,,1000,100,9.451252682131393,1.0,0.0,1.0,0.04223012924194336
113,tune_baseline,vanilla_cma,rosenbrock,10,0.1,32,1000,10,0.0,ok,,1000,100,6.64222322272673,1.0,0.0,1.0,0.04370307922363281
114,tune_baseline,vanilla_cma,rosenbrock,10,0.1,33,1000,10,0.0,ok,,1000,100,9.193807618939879,1.0,0.0,1.0,0.04397177696228027
115,tune_baseline,vanilla_cma,rosenbrock,10,0.1,34,1000,10,0.0,ok,,1000,100,90.49962164060058,1.0,0.0,1.0,0.03905200958251953
116,tune_baseline,vanilla_cma,rosenbrock,10,0.1,35,1000,10,0.0,ok,,1000,100,109.58038336688357,1.0,0.0,1.0,0.035642147064208984
117,tune_baseline,vanilla_cma,rosenbrock,10,0.1,36,1000,10,0.0,ok,,1000,100,9.068117911009464,1.0,0.0,1.0,0.04150700569152832
118,tune_baseline,vanilla_cma,rosenbrock,10,0.1,37,1000,10,0.0,ok,,1000,100,9.129050427466861,1.0,0.0,1.0,0.0413970947265625
119,tune_baseline,vanilla_cma,rosenbrock,10,0.1,38,1000,10,0.0,ok,,1000,100,7.686623850429063,1.0,0.0,1.0,0.039794921875
120,tune_baseline,vanilla_cma,rosenbrock,10,0.1,39,1000,10,0.0,ok,,1000,100,8.460301426301546,1.0,0.0,1.0,0.04685521125793457
121,tune_baseline,vanilla_cma,rosenbrock,20,0.1,0,1000,10,0.0,ok,,1000,100,146.53136544386015,1.0,0.0,1.0,0.04902219772338867
122,tune_baseline,vanilla_cma,rosenbrock,20,0.1,1,1000,10,0.0,ok,,1000,100,159.04701759714396,1.0,0.0,1.0,0.04162120819091797
123,tune_baseline,vanilla_cma,rosenbrock,20,0.1,2,1000,10,0.0,ok,,1000,100,35.92227480881064,1.0,0.0,1.0,0.041359901428222656
124,tune_baseline,vanilla_cma,rosenbrock,20,0.1,3,1000,10,0.0,ok,,1000,100,153.15623975739885,1.0,0.0,1.0,0.0414118766784668
125,tune_baseline,vanilla_cma,rosenbrock,20,0.1,4,1000,10,0.0,ok,,1000,100,23.170432584830557,1.0,0.0,1.0,0.04435300827026367
126,tune_baseline,vanilla_cma,rosenbrock,20,0.1,5,1000,10,0.0,ok,,1000,100,111.03924436659368,1.0,0.0,1.0,0.04889678955078125
127,tune_baseline,vanilla_cma,rosenbrock,20,0.1,6,1000,10,0.0,ok,,1000,100,20.232696758760493,1.0,0.0,1.0,0.04982399940490723
128,tune_baseline,vanilla_cma,rosenbrock,20,0.1,7,1000,10,0.0,ok,,1000,100,24.7950224489794,1.0,0.0,1.0,0.05240297317504883
129,tune_baseline,vanilla_cma,rosenbrock,20,0.1,8,1000,10,0.0,ok,,1000,100,22.451835413194974,1.0,0.0,1.0,0.04246807098388672
130,tune_baseline,vanilla_cma,rosenbrock,20,0.1,9,1000,10,0.0,ok,,1000,100,156.56272038993475,1.0,0.0,1.0,0.05080986022949219
131,tune_baseline,vanilla_cma,rosenbrock,20,0.1,10,1000,10,0.0,ok,,1000,100,83.99591931203832,1.0,0.0,1.0,0.04158902168273926
132,tune_baseline,vanilla_cma,rosenbrock,20,0.1,11,1000,10,0.0,ok,,1000,100,46.4400420161514,1.0,0.0,1.0,0.05141592025756836
133,tune_baseline,vanilla_cma,rosenbrock,20,0.1,12,1000,10,0.0,ok,,1000,100,22.399118513970798,1.0,0.0,1.0,0.05167102813720703
134,tune_baseline,vanilla_cma,rosenbrock,20,0.1,13,1000,10,0.0,ok,,1000,100,736.9227901930236,1.0,0.0,1.0,0.057190895080566406
135,tune_baseline,vanilla_cma,rosenbrock,20,0.1,14,1000,10,0.0,ok,,1000,100,23.39020625868674,1.0,0.0,1.0,0.04449105262756348
136,tune_baseline,vanilla_cma,rosenbrock,20,0.1,15,1000,10,0.0,ok,,1000,100,29.590194531740142,1.0,0.0,1.0,0.057492971420288086
137,tune_baseline,vanilla_cma,rosenbrock,20,0.1,16,1000,10,0.0,ok,,1000,100,30.558244511216643,1.0,0.0,1.0,0.0504150390625
138,tune_baseline,vanilla_cma,rosenbrock,20,0.1,17,1000,10,0.0,ok,,1000,100,29.66788206361219,1.0,0.0,1.0,0.041976213455200195
139,tune_baseline,vanilla_cma,rosenbrock,20,0.1,18,1000,10,0.0,ok,,1000,100,20.09498311051866,1.0,0.0,1.0,0.04369044303894043
140,tune_baseline,vanilla_cma,rosenbrock,20,0.1,19,1000,10,0.0,ok,,1000,100,21.171790847419814,1.0,0.0,1.0,0.04311513900756836
141,tune_baseline,vanilla_cma,rosenbrock,20,0.1,20,1000,10,0.0,ok,,1000,100,40.520161847482996,1.0,0.0,1.0,0.0419468879699707
142,tune_baseline,vanilla_cma,rosenbrock,20,0.1,21,1000,10,0.0,ok,,1000,100,22.806610546453143,1.0,0.0,1.0,0.05051302909851074
143,tune_baseline,vanilla_cma,rosenbrock,20,0.1,22,1000,10,0.0,ok,,1000,100,28.33760556219471,1.0,0.0,1.0,0.052240848541259766
144,tune_baseline,vanilla_cma,rosenbrock,20,0.1,23,1000,10,0.0,ok,,1000,100,28.85173533081671,1.0,0.0,1.0,0.04173684120178223
145,tune_baseline,vanilla_cma,rosenbrock,20,0.1,24,1000,10,0.0,ok,,1000,100,26.654889606820735,1.0,0.0,1.0,0.04956221580505371
146,tune_baseline,vanilla_cma,rosenbrock,20,0.1,25,1000,10,0.0,ok,,1000,100,87.44154902417353,1.0,0.0,1.0,0.04311013221740723
147,tune_baseline,vanilla_cma,rosenbrock,20,0.1,26,1000,10,0.0,ok,,1000,100,97.22345470928389,1.0,0.0,1.0,0.0513608455657959
148,tune_baseline,vanilla_cma,rosenbrock,20,0.1,27,1000,10,0.0,ok,,1000,100,21.066706140840825,1.0,0.0,1.0,0.04212188720703125
149,tune_baseline,vanilla_cma,rosenbrock,20,0.1,28,1000,10,0.0,ok,,1000,100,22.592121635405675,1.0,0.0,1.0,0.0423281192779541
150,tune_baseline,vanilla_cma,rosenbrock,20,0.1,29,1000,10,0.0,ok,,1000,100,19.969430327917955,1.0,0.0,1.0,0.047564029693603516
151,tune_baseline,vanilla_cma,rosenbrock,20,0.1,30,1000,10,0.0,ok,,1000,100,74.2702059885587,1.0,0.0,1.0,0.04193520545959473
152,tune_baseline,vanilla_cma,rosenbrock,20,0.1,31,1000,10,0.0,ok,,1000,100,22.23869066681988,1.0,0.0,1.0,0.04623007774353027
153,tune_baseline,vanilla_cma,rosenbrock,20,0.1,32,1000,10,0.0,ok,,1000,100,24.322523300581075,1.0,0.0,1.0,0.04932093620300293
154,tune_baseline,vanilla_cma,rosenbrock,20,0.1,33,1000,10,0.0,ok,,1000,100,103.10946263923951,1.0,0.0,1.0,0.04199504852294922
155,tune_baseline,vanilla_cma,rosenbrock,20,0.1,34,1000,10,0.0,ok,,1000,100,23.188775090718668,1.0,0.0,1.0,0.04816317558288574
156,tune_baseline,vanilla_cma,rosenbrock,20,0.1,35,1000,10,0.0,ok,,1000,100,27.65084932977906,1.0,0.0,1.0,0.042275190353393555
157,tune_baseline,vanilla_cma,rosenbrock,20,0.1,36,1000,10,0.0,ok,,1000,100,36.36898370821505,1.0,0.0,1.0,0.04190397262573242
158,tune_baseline,vanilla_cma,rosenbrock,20,0.1,37,1000,10,0.0,ok,,1000,100,207.92464145258194,1.0,0.0,1.0,0.047200918197631836
159,tune_baseline,vanilla_cma,rosenbrock,20,0.1,38,1000,10,0.0,ok,,1000,100,24.048193621409453,1.0,0.0,1.0,0.04739260673522949
160,tune_baseline,vanilla_cma,rosenbrock,20,0.1,39,1000,10,0.0,ok,,1000,100,89.3112068705628,1.0,0.0,1.0,0.04678201675415039
161,tune_baseline,vanilla_cma,rastrigin,10,0.1,0,1000,10,0.0,ok,,1000,100,4.8070788047094135,1.0,0.0,1.0,0.04027819633483887
162,tune_baseline,vanilla_cma,rastrigin,10,0.1,1,1000,10,0.0,ok,,1000,100,8.890944495116948,1.0,0.0,1.0,0.03574514389038086
163,tune_baseline,vanilla_cma,rastrigin,10,0.1,2,1000,10,0.0,ok,,1000,100,52.354728602734966,1.0,0.0,1.0,0.03566718101501465
164,tune_baseline,vanilla_cma,rastrigin,10,0.1,3,1000,10,0.0,ok,,1000,100,11.20850358095532,1.0,0.0,1.0,0.03568315505981445
165,tune_baseline,vanilla_cma,rastrigin,10,0.1,4,1000,10,0.0,ok,,1000,100,47.02039289008828,1.0,0.0,1.0,0.058207035064697266
166,tune_baseline,vanilla_cma,rastrigin,10,0.1,5,1000,10,0.0,ok,,1000,100,41.02590619279344,1.0,0.0,1.0,0.07190108299255371
167,tune_baseline,vanilla_cma,rastrigin,10,0.1,6,1000,10,0.0,ok,,1000,100,50.28515248379315,1.0,0.0,1.0,0.04214882850646973
168,tune_baseline,vanilla_cma,rastrigin,10,0.1,7,1000,10,0.0,ok,,1000,100,44.16051282327245,1.0,0.0,1.0,0.04597306251525879
169,tune_baseline,vanilla_cma,rastrigin,10,0.1,8,1000,10,0.0,ok,,1000,100,40.01071398766799,1.0,0.0,1.0,0.03547096252441406
170,tune_baseline,vanilla_cma,rastrigin,10,0.1,9,1000,10,0.0,ok,,1000,100,44.42459592792398,1.0,0.0,1.0,0.035437822341918945
171,tune_baseline,vanilla_cma,rastrigin,10,0.1,10,1000,10,0.0,ok,,1000,100,14.260181790477924,1.0,0.0,1.0,0.03567314147949219
172,tune_baseline,vanilla_cma,rastrigin,10,0.1,11,1000,10,0.0,ok,,1000,100,11.499460263367151,1.0,0.0,1.0,0.07101225852966309
173,tune_baseline,vanilla_cma,rastrigin,10,0.1,12,1000,10,0.0,ok,,1000,100,23.05557869064878,1.0,0.0,1.0,0.0615386962890625
174,tune_baseline,vanilla_cma,rastrigin,10,0.1,13,1000,10,0.0,ok,,1000,100,17.707545589158904,1.0,0.0,1.0,0.035501956939697266
175,tune_baseline,vanilla_cma,rastrigin,10,0.1,14,1000,10,0.0,ok,,1000,100,31.277208675275837,1.0,0.0,1.0,0.0404200553894043
