run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
6215,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1014,1000,10,0.1,ok,,1000,100,392.4294092070235,0.9,0.06256567128932626,0.9978696077059596,0.11476492881774902
6216,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1015,1000,10,0.1,ok,,1000,100,324.35507702787356,0.9,5.315207121088142e-05,0.9983310480243475,0.1072850227355957
6217,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1016,1000,10,0.1,ok,,1000,100,334.0799781793152,0.9,4.154131522033534e-05,0.9972315997680932,0.11217689514160156
6218,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1017,1000,10,0.1,ok,,1000,100,353.0851700045778,0.9,0.0111164459902918,0.9960465522055607,0.10795283317565918
6219,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1018,1000,10,0.1,ok,,1000,100,305.6457649776861,0.9,9.855124199893716e-05,0.9929167871665345,0.10245299339294434
6220,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1019,1000,10,0.1,ok,,1000,100,388.34370713129016,0.9,0.002020377752493052,0.9968989014438018,0.10620403289794922
6221,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1020,1000,10,0.1,ok,,1000,100,320.75320837534554,0.9,0.005887394020392169,0.9963457987515516,0.09369015693664551
6222,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1021,1000,10,0.1,ok,,1000,100,330.8933205244556,0.9,0.0030973143587332626,0.9989173717696442,0.11339998245239258
6223,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1022,1000,10,0.1,ok,,1000,100,288.55840512432076,0.9,0.002119501416045219,0.9956027513088352,0.10452699661254883
6224,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1023,1000,10,0.1,ok,,1000,100,289.6183081005733,0.9,0.00014260741137832157,0.9969608706193055,0.12134027481079102
6225,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1024,1000,10,0.1,ok,,1000,100,349.40946099236675,0.9,5.184540758422417e-05,0.9973025388632996,0.10499691963195801
6226,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1025,1000,10,0.1,ok,,1000,100,277.38252332763983,0.9,0.0017751829547208928,0.9946439249188728,0.10699820518493652
6227,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1026,1000,10,0.1,ok,,1000,100,350.872638207205,0.9,0.036867374354691805,0.9948855887508893,0.10379910469055176
6228,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1027,1000,10,0.1,ok,,1000,100,314.7864339579305,0.9,0.0005920926599170171,0.9980548506020644,0.09993886947631836
6229,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1028,1000,10,0.1,ok,,1000,100,333.60579405933316,0.9,9.874754675988224e-05,0.9979834816333456,0.09390902519226074
6230,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1029,1000,10,0.1,ok,,1000,100,318.20847670181945,1.0,0.08660828511858977,0.9952311196771715,0.08841490745544434
6231,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1030,1000,10,0.1,ok,,1000,100,391.2170898303826,0.9,1.4709424660980742e-05,0.997374832703359,0.115631103515625
6232,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1031,1000,10,0.1,ok,,1000,100,276.4628490550897,0.9,0.02823329459470609,0.9988401591689839,0.12314105033874512
6233,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1032,1000,10,0.1,ok,,1000,100,397.84355045722623,0.9,0.0015234104669760143,0.997799696628617,0.10982584953308105
6234,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1033,1000,10,0.1,ok,,1000,100,345.78751757045313,0.9,0.00017285230875745017,0.9972259872828051,0.10430693626403809
6235,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1034,1000,10,0.1,ok,,1000,100,345.35350024922514,0.9,0.0010820699636477533,0.9938684267525562,0.1169741153717041
6236,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1035,1000,10,0.1,ok,,1000,100,294.7403975717432,0.9,0.00024596097556769047,0.996555474635463,0.11312103271484375
6237,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1036,1000,10,0.1,ok,,1000,100,362.8146155238894,0.9,0.0013230663048278335,0.9962078128596848,0.10903000831604004
6238,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1037,1000,10,0.1,ok,,1000,100,307.25783040839633,0.9,0.001039238084439924,0.9970762733118246,0.12301993370056152
6239,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1038,1000,10,0.1,ok,,1000,100,336.96957412213817,0.9,7.655600624768254e-06,0.9955599798810862,0.12952709197998047
6240,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1039,1000,10,0.1,ok,,1000,100,342.25754859232427,0.9,0.007750318929927382,0.994566328050156,0.1125490665435791
6241,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1040,1000,10,0.1,ok,,1000,100,359.1979708714825,0.9,0.0008448342351609162,0.9963621125337149,0.10830998420715332
6242,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1041,1000,10,0.1,ok,,1000,100,320.5157888031197,0.9,0.00015864310533449805,0.9945675861314782,0.11344695091247559
6243,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1042,1000,10,0.1,ok,,1000,100,256.47169783164213,0.9,0.0010340940114737167,0.996657885606145,0.10786271095275879
6244,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1043,1000,10,0.1,ok,,1000,100,399.3893608316928,0.9,0.06117998802700995,0.9938512336596004,0.10750079154968262
6245,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1044,1000,10,0.1,ok,,1000,100,326.76666630494003,0.9,0.003841717193998824,0.9966623685558496,0.10989093780517578
6246,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1045,1000,10,0.1,ok,,1000,100,321.4756856478197,0.9,0.028796750291513545,0.9980934131836546,0.08621692657470703
6247,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1046,1000,10,0.1,ok,,1000,100,369.2110637102861,0.9,0.00015228761337276678,0.9965507353708176,0.09152483940124512
6248,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1047,1000,10,0.1,ok,,1000,100,460.8750884006782,0.9,4.753509747274207e-05,0.9992022172222457,0.09996509552001953
6249,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1048,1000,10,0.1,ok,,1000,100,358.36331585002586,1.0,0.0996475329728948,0.9945998748683152,0.07693123817443848
6250,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1049,1000,10,0.1,ok,,1000,100,331.00780667542074,0.9,0.0013046799983510772,0.99199556627727,0.09044218063354492
6251,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1050,1000,10,0.1,ok,,1000,100,304.0209482183546,0.9,0.004771246255254358,0.9939953439030642,0.08295178413391113
6252,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1051,1000,10,0.1,ok,,1000,100,317.477176728472,0.9,2.6243670409691306e-05,0.9977222280133192,0.0915689468383789
6253,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1052,1000,10,0.1,ok,,1000,100,363.5590867741305,0.9,0.00015910339810121634,0.9958203302186991,0.08801007270812988
6254,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1053,1000,10,0.1,ok,,1000,100,310.3092871249936,0.9,0.0015838162908244785,0.9965058946974088,0.09378695487976074
6255,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1054,1000,10,0.1,ok,,1000,100,371.94992759010154,0.9,0.0004940043167941881,0.9938096464442872,0.08403992652893066
6256,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1055,1000,10,0.1,ok,,1000,100,355.02615742455623,0.9,2.0726651300322157e-05,0.9964388745864241,0.08774709701538086
6257,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1056,1000,10,0.1,ok,,1000,100,403.8451648298256,0.9,0.03481558300064949,0.9949092109984712,0.08251500129699707
6258,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1057,1000,10,0.1,ok,,1000,100,355.64598503030004,0.9,7.371407162371485e-06,0.9960943132442118,0.08527708053588867
6259,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1058,1000,10,0.1,ok,,1000,100,419.6045746462006,0.9,0.00017580013931569325,0.9928563745387052,0.08574414253234863
6260,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1059,1000,10,0.1,ok,,1000,100,402.2055324096891,0.9,0.0015445765719920314,0.9966726582133638,0.07901787757873535
6261,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1060,1000,10,0.1,ok,,1000,100,383.9815045458671,0.9,0.0009570368150204474,0.9970000460108336,0.08704614639282227
6262,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1061,1000,10,0.1,ok,,1000,100,309.5343787597289,0.9,0.00015571179773887905,0.9974273850015791,0.08886599540710449
6263,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1062,1000,10,0.1,ok,,1000,100,319.60122981895574,0.9,5.326877145303848e-06,0.9957980050793911,0.09993767738342285
6264,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1063,1000,10,0.1,ok,,1000,100,331.52697394642496,0.9,0.017337053610342736,0.9969638013897499,0.08740973472595215
6265,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1064,1000,10,0.1,ok,,1000,100,324.59610455627956,0.9,0.03613862730913445,0.9951311286208963,0.08723211288452148
6266,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1065,1000,10,0.1,ok,,1000,100,375.7061913591817,0.9,9.614674543104369e-07,0.9946116609843749,0.08117198944091797
6267,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1066,1000,10,0.1,ok,,1000,100,380.9497508012454,0.9,0.00012374392042445302,0.9967368446434174,0.0873708724975586
6268,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1067,1000,10,0.1,ok,,1000,100,357.9154352564125,0.9,3.9772948018654794e-05,0.993799357548497,0.12737774848937988
