run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
60,eval,lr_adapt_proxy,sphere,10,0.0,1059,1000,10,0.0,ok,,1000,100,0.01778478150745637,0.9,0.03926516857089134,1.0,0.04018521308898926
61,eval,lr_adapt_proxy,sphere,10,0.0,1060,1000,10,0.0,ok,,1000,100,0.026782619186105656,0.9,0.012481136475614388,1.0,0.05617213249206543
62,eval,lr_adapt_proxy,sphere,10,0.0,1061,1000,10,0.0,ok,,1000,100,0.029230193818736212,0.9,0.002771874896434107,1.0,0.04686474800109863
63,eval,lr_adapt_proxy,sphere,10,0.0,1062,1000,10,0.0,ok,,1000,100,0.01385829406811494,0.9,0.0018096366993871273,1.0,0.03675699234008789
64,eval,lr_adapt_proxy,sphere,10,0.0,1063,1000,10,0.0,ok,,1000,100,0.02369571608545464,0.9,0.00016782247683591156,1.0,0.038893699645996094
65,eval,lr_adapt_proxy,sphere,10,0.0,1064,1000,10,0.0,ok,,1000,100,0.01616220609926182,0.9,0.002357267919746248,1.0,0.042135000228881836
66,eval,lr_adapt_proxy,sphere,10,0.0,1065,1000,10,0.0,ok,,1000,100,0.022020174779011997,0.9,0.0004400537073597529,1.0,0.04442715644836426
67,eval,lr_adapt_proxy,sphere,10,0.0,1066,1000,10,0.0,ok,,1000,100,0.016163616172945282,0.9,0.01374674660541457,1.0,0.04560375213623047
68,eval,lr_adapt_proxy,sphere,10,0.0,1067,1000,10,0.0,ok,,1000,100,0.0176495935775743,0.9,0.00117633322242027,1.0,0.04479813575744629
69,eval,lr_adapt_proxy,sphere,10,0.0,1068,1000,10,0.0,ok,,1000,100,0.011697660085500803,0.9,0.01248530840102335,1.0,0.04108715057373047
70,eval,lr_adapt_proxy,sphere,10,0.0,1069,1000,10,0.0,ok,,1000,100,0.020969159023752824,0.9,0.004370638990122826,1.0,0.04547595977783203
71,eval,lr_adapt_proxy,sphere,10,0.0,1070,1000,10,0.0,ok,,1000,100,0.017721076993584994,0.9,0.007746047035865806,1.0,0.05532121658325195
72,eval,lr_adapt_proxy,sphere,10,0.0,1071,1000,10,0.0,ok,,1000,100,0.021897188325528796,0.9,0.008228090861215526,1.0,0.04588603973388672
73,eval,lr_adapt_proxy,sphere,10,0.0,1072,1000,10,0.0,ok,,1000,100,0.015060721377483011,0.9,0.0016256718450124068,1.0,0.047152042388916016
74,eval,lr_adapt_proxy,sphere,10,0.0,1073,1000,10,0.0,ok,,1000,100,0.019619875453891517,0.9,0.025241982429666375,1.0,0.04651212692260742
75,eval,lr_adapt_proxy,sphere,10,0.0,1074,1000,10,0.0,ok,,1000,100,0.0222630627313382,0.9,0.0004176271075010335,1.0,0.03734397888183594
76,eval,lr_adapt_proxy,sphere,10,0.0,1075,1000,10,0.0,ok,,1000,100,0.019116209087728,0.9,2.1706318363238646e-05,1.0,0.03713417053222656
77,eval,lr_adapt_proxy,sphere,10,0.0,1076,1000,10,0.0,ok,,1000,100,0.014967221017976545,0.9,0.0024334292763474315,1.0,0.03616213798522949
78,eval,lr_adapt_proxy,sphere,10,0.0,1077,1000,10,0.0,ok,,1000,100,0.020544360414252595,0.9,0.0020833523917224163,1.0,0.040743112564086914
79,eval,lr_adapt_proxy,sphere,10,0.0,1078,1000,10,0.0,ok,,1000,100,0.016999876424772707,0.9,0.00333418623616746,1.0,0.0469210147857666
80,eval,lr_adapt_proxy,sphere,10,0.0,1079,1000,10,0.0,ok,,1000,100,0.017794188420839775,0.9,0.008823607125390792,1.0,0.05634117126464844
81,eval,lr_adapt_proxy,sphere,10,0.0,1080,1000,10,0.0,ok,,1000,100,0.010873821029593908,0.9,0.03352183502538544,1.0,0.0469820499420166
82,eval,lr_adapt_proxy,sphere,10,0.0,1081,1000,10,0.0,ok,,1000,100,0.024758223840364343,0.9,0.0005121156752295163,1.0,0.03777933120727539
83,eval,lr_adapt_proxy,sphere,10,0.0,1082,1000,10,0.0,ok,,1000,100,0.012740992614890116,0.9,0.006914242947443948,1.0,0.05254101753234863
84,eval,lr_adapt_proxy,sphere,10,0.0,1083,1000,10,0.0,ok,,1000,100,0.012262027681703973,0.9,0.0018073218511847442,1.0,0.043769121170043945
85,eval,lr_adapt_proxy,sphere,10,0.0,1084,1000,10,0.0,ok,,1000,100,0.02346828055114749,0.9,0.0021545765945959945,1.0,0.03871798515319824
86,eval,lr_adapt_proxy,sphere,10,0.0,1085,1000,10,0.0,ok,,1000,100,0.013123709472639017,0.9,0.049863567453993174,1.0,0.048403263092041016
87,eval,lr_adapt_proxy,sphere,10,0.0,1086,1000,10,0.0,ok,,1000,100,0.012244921221712486,0.9,5.877242306680012e-06,1.0,0.03954911231994629
88,eval,lr_adapt_proxy,sphere,10,0.0,1087,1000,10,0.0,ok,,1000,100,0.015136828670844687,0.9,0.022271859570312982,1.0,0.04634499549865723
89,eval,lr_adapt_proxy,sphere,10,0.0,1088,1000,10,0.0,ok,,1000,100,0.018416002645039946,0.9,0.00771426019334589,1.0,0.043369293212890625
90,eval,lr_adapt_proxy,sphere,10,0.0,1089,1000,10,0.0,ok,,1000,100,0.018924882404560892,0.9,0.006203298680192116,1.0,0.037811994552612305
91,eval,lr_adapt_proxy,sphere,10,0.0,1090,1000,10,0.0,ok,,1000,100,0.014726152336465596,0.9,8.423821582100964e-05,1.0,0.03702402114868164
92,eval,lr_adapt_proxy,sphere,10,0.0,1091,1000,10,0.0,ok,,1000,100,0.023536697402624707,0.9,0.002741915083520202,1.0,0.04830598831176758
93,eval,lr_adapt_proxy,sphere,10,0.0,1092,1000,10,0.0,ok,,1000,100,0.0073876642012792385,0.9,0.0792941823443837,1.0,0.05030512809753418
94,eval,lr_adapt_proxy,sphere,10,0.0,1093,1000,10,0.0,ok,,1000,100,0.006241869359859027,0.9,0.01957993228385252,1.0,0.03737902641296387
95,eval,lr_adapt_proxy,sphere,10,0.0,1094,1000,10,0.0,ok,,1000,100,0.023117176151174167,0.9,0.028514140408194305,1.0,0.036499977111816406
96,eval,lr_adapt_proxy,sphere,10,0.0,1095,1000,10,0.0,ok,,1000,100,0.01363992448710024,0.9,0.0030518805845587173,1.0,0.04540371894836426
97,eval,lr_adapt_proxy,sphere,10,0.0,1096,1000,10,0.0,ok,,1000,100,0.02436587067474187,0.9,0.004928685393291334,1.0,0.03632807731628418
98,eval,lr_adapt_proxy,sphere,10,0.0,1097,1000,10,0.0,ok,,1000,100,0.02075461338694513,0.9,0.033093079642691134,1.0,0.03638505935668945
99,eval,lr_adapt_proxy,sphere,10,0.0,1098,1000,10,0.0,ok,,1000,100,0.021570461250927132,0.9,0.004187268549145647,1.0,0.04980301856994629
100,eval,lr_adapt_proxy,sphere,10,0.0,1099,1000,10,0.0,ok,,1000,100,0.023708230992309544,0.9,0.00015480395826265495,1.0,0.04317831993103027
101,eval,lr_adapt_proxy,sphere,10,0.1,1000,1000,10,0.0,ok,,1000,100,-0.18038061512099918,0.9,0.012523796881338665,1.0,0.0440373420715332
102,eval,lr_adapt_proxy,sphere,10,0.1,1001,1000,10,0.0,ok,,1000,100,-0.18260597218598368,0.9,0.015258763977980722,1.0,0.03638505935668945
103,eval,lr_adapt_proxy,sphere,10,0.1,1002,1000,10,0.0,ok,,1000,100,-0.318074286265366,0.9,0.027041230584834944,1.0,0.036536216735839844
104,eval,lr_adapt_proxy,sphere,10,0.1,1003,1000,10,0.0,ok,,1000,100,-0.12161723228794663,0.9,0.0012468815627677185,1.0,0.03678393363952637
105,eval,lr_adapt_proxy,sphere,10,0.1,1004,1000,10,0.0,ok,,1000,100,-0.13731745228410702,0.9,0.00405913067545819,1.0,0.03670001029968262
106,eval,lr_adapt_proxy,sphere,10,0.1,1005,1000,10,0.0,ok,,1000,100,-0.1762999512097368,0.9,4.686042814787825e-06,1.0,0.03924870491027832
107,eval,lr_adapt_proxy,sphere,10,0.1,1006,1000,10,0.0,ok,,1000,100,-0.19376352259235952,0.9,4.228960096797748e-06,1.0,0.04044604301452637
108,eval,lr_adapt_proxy,sphere,10,0.1,1007,1000,10,0.0,ok,,1000,100,-0.1882052662645205,0.9,9.02755192401435e-07,1.0,0.04135274887084961
109,eval,lr_adapt_proxy,sphere,10,0.1,1008,1000,10,0.0,ok,,1000,100,-0.2323556381746605,0.9,0.0028010622862951243,1.0,0.040637969970703125
110,eval,lr_adapt_proxy,sphere,10,0.1,1009,1000,10,0.0,ok,,1000,100,-0.138651034037595,0.9,1.8196062195261592e-05,1.0,0.042885780334472656
111,eval,lr_adapt_proxy,sphere,10,0.1,1010,1000,10,0.0,ok,,1000,100,-0.18362028078948858,0.9,0.004995503689776484,1.0,0.036569833755493164
112,eval,lr_adapt_proxy,sphere,10,0.1,1011,1000,10,0.0,ok,,1000,100,-0.11098934421833584,0.9,0.00013433014103613933,1.0,0.036393165588378906
113,eval,lr_adapt_proxy,sphere,10,0.1,1012,1000,10,0.0,ok,,1000,100,-0.16991982835634403,0.9,0.018309380490420284,1.0,0.03648996353149414
114,eval,lr_adapt_proxy,sphere,10,0.1,1013,1000,10,0.0,ok,,1000,100,-0.18666354783529512,0.9,5.633130827402969e-05,1.0,0.03711199760437012
115,eval,lr_adapt_proxy,sphere,10,0.1,1014,1000,10,0.0,ok,,1000,100,-0.15319429541304685,0.9,0.0011375321947815387,1.0,0.04436683654785156
116,eval,lr_adapt_proxy,sphere,10,0.1,1015,1000,10,0.0,ok,,1000,100,-0.15341449907364504,0.9,0.004562438945237086,1.0,0.03705024719238281
117,eval,lr_adapt_proxy,sphere,10,0.1,1016,1000,10,0.0,ok,,1000,100,-0.23575122312000182,0.9,0.0031259131738313965,1.0,0.044085025787353516
118,eval,lr_adapt_proxy,sphere,10,0.1,1017,1000,10,0.0,ok,,1000,100,-0.12094566062669446,0.9,0.0003183105850254111,1.0,0.04148411750793457
119,eval,lr_adapt_proxy,sphere,10,0.1,1018,1000,10,0.0,ok,,1000,100,-0.17001581888905243,0.9,0.030913715005500855,1.0,0.043451786041259766
120,eval,lr_adapt_proxy,sphere,10,0.1,1019,1000,10,0.0,ok,,1000,100,-0.139503645385048,0.9,0.004992735645894358,1.0,0.0363459587097168
121,eval,lr_adapt_proxy,sphere,10,0.1,1020,1000,10,0.0,ok,,1000,100,-0.09555570324163343,0.9,8.308925967303533e-05,1.0,0.03900480270385742
122,eval,lr_adapt_proxy,sphere,10,0.1,1021,1000,10,0.0,ok,,1000,100,-0.18974716871772018,0.9,2.8612584445540425e-05,1.0,0.04357790946960449
123,eval,lr_adapt_proxy,sphere,10,0.1,1022,1000,10,0.0,ok,,1000,100,-0.12869716916890575,0.9,0.00022557875352821543,1.0,0.03647303581237793
124,eval,lr_adapt_proxy,sphere,10,0.1,1023,1000,10,0.0,ok,,1000,100,-0.17858720279668344,0.9,0.008513741224636205,1.0,0.04186201095581055
125,eval,lr_adapt_proxy,sphere,10,0.1,1024,1000,10,0.0,ok,,1000,100,-0.18883941924973802,0.9,2.0713930175948536e-06,1.0,0.03847312927246094
126,eval,lr_adapt_proxy,sphere,10,0.1,1025,1000,10,0.0,ok,,1000,100,-0.13952424083901416,0.9,0.0035778413345032532,1.0,0.042429208755493164
127,eval,lr_adapt_proxy,sphere,10,0.1,1026,1000,10,0.0,ok,,1000,100,-0.1547129925659999,0.9,5.889205613749039e-07,1.0,0.04117727279663086
128,eval,lr_adapt_proxy,sphere,10,0.1,1027,1000,10,0.0,ok,,1000,100,-0.14421112418292892,0.9,0.0008267742256758975,1.0,0.03672909736633301
129,eval,lr_adapt_proxy,sphere,10,0.1,1028,1000,10,0.0,ok,,1000,100,-0.1746314643346239,0.9,5.174405684018339e-07,1.0,0.038290977478027344
130,eval,lr_adapt_proxy,sphere,10,0.1,1029,1000,10,0.0,ok,,1000,100,-0.2987155789555017,0.9,0.01180322649646806,1.0,0.04240989685058594
131,eval,lr_adapt_proxy,sphere,10,0.1,1030,1000,10,0.0,ok,,1000,100,-0.19171596087678636,0.9,0.0022235378487157806,1.0,0.04328513145446777
132,eval,lr_adapt_proxy,sphere,10,0.1,1031,1000,10,0.0,ok,,1000,100,-0.192902976084723,0.9,0.004792366647044351,1.0,0.04351305961608887
133,eval,lr_adapt_proxy,sphere,10,0.1,1032,1000,10,0.0,ok,,1000,100,-0.13200350258625482,0.9,0.011021504674038132,1.0,0.04230499267578125
134,eval,lr_adapt_proxy,sphere,10,0.1,1033,1000,10,0.0,ok,,1000,100,-0.18108718177601488,0.9,0.001764923540366984,1.0,0.04171872138977051
135,eval,lr_adapt_proxy,sphere,10,0.1,1034,1000,10,0.0,ok,,1000,100,-0.18868041596504656,0.9,1.795210176387973e-05,1.0,0.04233598709106445
136,eval,lr_adapt_proxy,sphere,10,0.1,1035,1000,10,0.0,ok,,1000,100,-0.11481280183744602,0.9,6.7670529315848504e-06,1.0,0.04610800743103027
137,eval,lr_adapt_proxy,sphere,10,0.1,1036,1000,10,0.0,ok,,1000,100,-0.13231907841019103,0.9,3.6407964892035325e-06,1.0,0.038393259048461914
138,eval,lr_adapt_proxy,sphere,10,0.1,1037,1000,10,0.0,ok,,1000,100,-0.11791925263292713,0.9,0.003242648627717714,1.0,0.038472890853881836
139,eval,lr_adapt_proxy,sphere,10,0.1,1038,1000,10,0.0,ok,,1000,100,-0.15017519735021792,0.9,0.004197306930554986,1.0,0.041422128677368164
140,eval,lr_adapt_proxy,sphere,10,0.1,1039,1000,10,0.0,ok,,1000,100,-0.19699391023387883,0.9,0.008255980629281744,1.0,0.04457402229309082
141,eval,lr_adapt_proxy,sphere,10,0.1,1040,1000,10,0.0,ok,,1000,100,-0.14781057041227236,0.9,0.0017357972535782793,1.0,0.036691904067993164
142,eval,lr_adapt_proxy,sphere,10,0.1,1041,1000,10,0.0,ok,,1000,100,-0.16740159870049298,0.9,0.0022220830306907287,1.0,0.03674006462097168
143,eval,lr_adapt_proxy,sphere,10,0.1,1042,1000,10,0.0,ok,,1000,100,-0.18133817946234915,0.9,0.00020301239317519566,1.0,0.04075002670288086
144,eval,lr_adapt_proxy,sphere,10,0.1,1043,1000,10,0.0,ok,,1000,100,-0.14453638786288975,0.9,0.0003558269297290482,1.0,0.036802053451538086
145,eval,lr_adapt_proxy,sphere,10,0.1,1044,1000,10,0.0,ok,,1000,100,-0.12695614627045027,0.9,0.0017078880076874952,1.0,0.04113507270812988
146,eval,lr_adapt_proxy,sphere,10,0.1,1045,1000,10,0.0,ok,,1000,100,-0.13409808083758046,0.9,0.0022720425659888102,1.0,0.038475990295410156
147,eval,lr_adapt_proxy,sphere,10,0.1,1046,1000,10,0.0,ok,,1000,100,-0.10033182385184838,0.9,0.0009539106450670972,1.0,0.04384493827819824
148,eval,lr_adapt_proxy,sphere,10,0.1,1047,1000,10,0.0,ok,,1000,100,-0.14919936038853812,0.9,0.00042556680762473103,1.0,0.03655815124511719
149,eval,lr_adapt_proxy,sphere,10,0.1,1048,1000,10,0.0,ok,,1000,100,-0.23148394025736213,0.9,9.27772868735895e-06,1.0,0.036561012268066406
150,eval,lr_adapt_proxy,sphere,10,0.1,1049,1000,10,0.0,ok,,1000,100,-0.15626327806230003,0.9,0.005379404314236936,1.0,0.036277055740356445
151,eval,lr_adapt_proxy,sphere,10,0.1,1050,1000,10,0.0,ok,,1000,100,-0.17156659351810372,0.9,1.2341550593714877e-05,1.0,0.04638075828552246
152,eval,lr_adapt_proxy,sphere,10,0.1,1051,1000,10,0.0,ok,,1000,100,-0.19719976785015375,0.9,2.1952291539479768e-06,1.0,0.03791999816894531
153,eval,lr_adapt_proxy,sphere,10,0.1,1052,1000,10,0.0,ok,,1000,100,-0.2230625961677423,0.9,0.0005208257086972246,1.0,0.04008007049560547
154,eval,lr_adapt_proxy,sphere,10,0.1,1053,1000,10,0.0,ok,,1000,100,-0.16300379641262813,0.9,0.02994126102194504,1.0,0.04070401191711426
155,eval,lr_adapt_proxy,sphere,10,0.1,1054,1000,10,0.0,ok,,1000,100,-0.20372313635183129,0.9,0.009402341317392128,1.0,0.038839101791381836
156,eval,lr_adapt_proxy,sphere,10,0.1,1055,1000,10,0.0,ok,,1000,100,-0.1954134872684664,0.9,0.0004125043890657002,1.0,0.03674030303955078
157,eval,lr_adapt_proxy,sphere,10,0.1,1056,1000,10,0.0,ok,,1000,100,-0.21166833909358315,1.0,0.21343396664953115,1.0,0.036559104919433594
158,eval,lr_adapt_proxy,sphere,10,0.1,1057,1000,10,0.0,ok,,1000,100,-0.18064219595742592,0.9,0.007649444819635563,1.0,0.04007601737976074
159,eval,lr_adapt_proxy,sphere,10,0.1,1058,1000,10,0.0,ok,,1000,100,-0.15962365270635598,0.9,9.076910447159102e-05,1.0,0.039956092834472656
160,eval,lr_adapt_proxy,sphere,10,0.1,1059,1000,10,0.0,ok,,1000,100,-0.15468352041937034,0.9,0.00018869632346432696,1.0,0.04601907730102539
161,eval,lr_adapt_proxy,sphere,10,0.1,1060,1000,10,0.0,ok,,1000,100,-0.17824283805932387,0.9,0.03267300525505337,1.0,0.04563021659851074
162,eval,lr_adapt_proxy,sphere,10,0.1,1061,1000,10,0.0,ok,,1000,100,-0.21347490777522868,0.9,2.025629382265657e-05,1.0,0.04261207580566406
163,eval,lr_adapt_proxy,sphere,10,0.1,1062,1000,10,0.0,ok,,1000,100,-0.1606166000581144,0.9,0.0002125124344645769,1.0,0.07075691223144531
164,eval,lr_adapt_proxy,sphere,10,0.1,1063,1000,10,0.0,ok,,1000,100,-0.18013885007827657,0.9,1.7142022089249615e-05,1.0,0.0805349349975586
165,eval,lr_adapt_proxy,sphere,10,0.1,1064,1000,10,0.0,ok,,1000,100,-0.3100801891827292,0.9,0.031454350270600485,1.0,0.043154001235961914
166,eval,lr_adapt_proxy,sphere,10,0.1,1065,1000,10,0.0,ok,,1000,100,-0.1921285873573699,0.9,0.0004268666759302549,1.0,0.04802894592285156
