run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
3231,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,30,1000,10,0.8,ok,,1000,100,-0.09509082891900912,0.9,0.0009590624677514042,0.9761367454687356,0.03958392143249512
3232,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,31,1000,10,0.8,ok,,1000,100,-0.18435553348820966,0.9,0.001607247388127746,0.9440083065469784,0.03973078727722168
3233,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,32,1000,10,0.8,ok,,1000,100,-0.1815022456777595,0.9,0.001835639730795306,0.9137016428177196,0.041784048080444336
3234,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,33,1000,10,0.8,ok,,1000,100,-0.1927182134788636,0.9,0.0035159282721337944,0.9347426375731545,0.0382540225982666
3235,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,34,1000,10,0.8,ok,,1000,100,-0.16372813921387985,0.9,0.0005676255913289604,0.921669380805741,0.03985905647277832
3236,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,35,1000,10,0.8,ok,,1000,100,-0.11325493062163916,0.9,3.8985527466319226e-05,0.9681126667662421,0.039608001708984375
3237,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,36,1000,10,0.8,ok,,1000,100,-0.19547223309639647,0.9,0.00030016862120077253,0.900909333604343,0.03961920738220215
3238,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,37,1000,10,0.8,ok,,1000,100,-0.08536819355055968,0.9,8.450381730100861e-06,0.8955768058068078,0.039923906326293945
3239,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,38,1000,10,0.8,ok,,1000,100,-0.18472556235047566,1.0,0.08080343214624168,0.9159299689553564,0.03923511505126953
3240,tune_candidate,phasewall_plus_lr_tuned,sphere,10,0.1,39,1000,10,0.8,ok,,1000,100,-0.2416238530939006,0.9,1.118726051547628e-05,0.9738821994682659,0.04161882400512695
3241,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,0,1000,10,0.8,ok,,1000,100,0.23612944120851068,0.9,0.003500761662464609,0.9509151640343478,0.048966169357299805
3242,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,1,1000,10,0.8,ok,,1000,100,0.2670633105031207,0.9,0.0008088719209438737,0.9489909062434471,0.04834890365600586
3243,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,2,1000,10,0.8,ok,,1000,100,0.16399889806663662,0.9,0.00015319602259178692,0.9612997237127937,0.0474696159362793
3244,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,3,1000,10,0.8,ok,,1000,100,0.2016729521744255,0.9,0.0020732206278596802,0.9925979670464263,0.042289018630981445
3245,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,4,1000,10,0.8,ok,,1000,100,0.17859254230947202,0.9,0.00030353642635085466,0.9590747939457159,0.044248104095458984
3246,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,5,1000,10,0.8,ok,,1000,100,0.18048382510517771,0.9,0.017811537990851882,0.9414761699640671,0.047490835189819336
3247,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,6,1000,10,0.8,ok,,1000,100,0.2114298824121853,0.9,0.0036739210812190624,0.9690434102996806,0.04473400115966797
3248,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,7,1000,10,0.8,ok,,1000,100,0.25767399903700583,0.9,0.044571162640854214,0.9790966887444228,0.04828500747680664
3249,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,8,1000,10,0.8,ok,,1000,100,0.16393338842681926,0.9,0.027898993602004585,0.951507943950362,0.045694828033447266
3250,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,9,1000,10,0.8,ok,,1000,100,0.2314972297045448,0.9,0.0016257934635547752,0.9430217379136796,0.046427249908447266
3251,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,10,1000,10,0.8,ok,,1000,100,0.20229763239707224,0.9,0.00032713423783730977,0.9551135349675512,0.04627823829650879
3252,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,11,1000,10,0.8,ok,,1000,100,0.22508561383843886,0.9,0.0007817122918401643,0.9670520652163648,0.044622182846069336
3253,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,12,1000,10,0.8,ok,,1000,100,0.15139744897437207,0.9,0.01451479674077502,0.9554924609273108,0.041845083236694336
3254,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,13,1000,10,0.8,ok,,1000,100,0.3304930483427311,0.9,0.0006114542709216831,0.9456197414091271,0.04546618461608887
3255,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,14,1000,10,0.8,ok,,1000,100,0.26542856229492545,0.9,0.0003602694001173015,0.9786579602815154,0.045042991638183594
3256,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,15,1000,10,0.8,ok,,1000,100,0.14578443662979743,0.9,0.06046920398691688,0.9566936625627717,0.044989824295043945
3257,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,16,1000,10,0.8,ok,,1000,100,0.242385267599886,0.9,0.00893942525922651,0.9819849408665557,0.044878244400024414
3258,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,17,1000,10,0.8,ok,,1000,100,0.2594608768717649,0.9,0.004555772507954579,0.9250640925413851,0.045662879943847656
3259,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,18,1000,10,0.8,ok,,1000,100,0.2863159741479183,0.9,0.005568937377568717,0.9495373759203218,0.046851158142089844
3260,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,19,1000,10,0.8,ok,,1000,100,0.21065730696415347,0.9,8.002067840674507e-05,0.9526145147036622,0.04584193229675293
3261,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,20,1000,10,0.8,ok,,1000,100,0.32135161490665887,0.9,0.027886361497499502,0.9388789455839988,0.04798388481140137
3262,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,21,1000,10,0.8,ok,,1000,100,0.1714074430573415,0.9,0.009662381866170975,0.9452383120622929,0.046160221099853516
3263,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,22,1000,10,0.8,ok,,1000,100,0.20710561533189784,0.9,0.00044683407322276434,0.98639489601312,0.04196310043334961
3264,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,23,1000,10,0.8,ok,,1000,100,0.21997915237695875,0.9,0.05170577145171565,0.924698034897361,0.04645133018493652
3265,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,24,1000,10,0.8,ok,,1000,100,0.24805376973677573,0.9,0.0007834735080356287,0.948963494683795,0.05006289482116699
3266,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,25,1000,10,0.8,ok,,1000,100,0.3938567368289568,0.9,0.023118798588855387,0.965698978684866,0.04523181915283203
3267,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,26,1000,10,0.8,ok,,1000,100,0.20020884365808642,0.9,0.025634171951983687,0.9635535257985934,0.04864192008972168
3268,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,27,1000,10,0.8,ok,,1000,100,0.10560047755145643,0.9,0.007087477481001238,0.9908282682674077,0.04582071304321289
3269,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,28,1000,10,0.8,ok,,1000,100,0.22627422553622542,0.9,0.016324925340197784,0.9569588372284702,0.047013282775878906
3270,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,29,1000,10,0.8,ok,,1000,100,0.27463436350493114,0.9,0.0011883213946141486,0.9341045214494844,0.04634904861450195
3271,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,30,1000,10,0.8,ok,,1000,100,0.24931616549620128,0.9,0.030355677264323068,0.9592855066799604,0.04683423042297363
3272,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,31,1000,10,0.8,ok,,1000,100,0.13810989233092594,0.9,0.05056520705377165,0.9492937558599136,0.045114994049072266
3273,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,32,1000,10,0.8,ok,,1000,100,0.2137120924672444,0.9,0.005937018360946381,0.9759515054563573,0.04486823081970215
3274,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,33,1000,10,0.8,ok,,1000,100,0.18889976358818117,0.9,0.015950814451100068,0.9488812452679805,0.045198678970336914
3275,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,34,1000,10,0.8,ok,,1000,100,0.2401332602299717,0.9,0.00020577744255531605,0.9496377586328393,0.04851102828979492
3276,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,35,1000,10,0.8,ok,,1000,100,0.17611839585131228,0.9,0.0007037697393766577,0.9783675202046789,0.0466609001159668
3277,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,36,1000,10,0.8,ok,,1000,100,0.30126191827284,0.9,0.0003297196776371095,0.9486506821560505,0.04440498352050781
3278,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,37,1000,10,0.8,ok,,1000,100,0.18599494688288415,0.9,0.01053827209540678,0.9896070665605352,0.04520702362060547
3279,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,38,1000,10,0.8,ok,,1000,100,0.25469324221975814,0.9,0.0005483563021041938,0.9737109379883992,0.04621601104736328
3280,tune_candidate,phasewall_plus_lr_tuned,sphere,20,0.1,39,1000,10,0.8,ok,,1000,100,0.153421494775468,0.9,0.006701404376487397,0.929030664499902,0.045835018157958984
3281,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,0,1000,10,0.8,ok,,1000,100,8.723907815806227,0.9,0.0067793638290364125,0.9297088596232784,0.04557085037231445
3282,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,1,1000,10,0.8,ok,,1000,100,11.851664171771995,0.9,0.020479488154077907,0.9437741617271325,0.04085874557495117
3283,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,2,1000,10,0.8,ok,,1000,100,9.98281685756916,0.9,0.005745753607084147,0.9580237455574345,0.03900289535522461
3284,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,3,1000,10,0.8,ok,,1000,100,12.079770349042546,0.9,7.429181844999969e-05,0.9382957131660215,0.04048609733581543
3285,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,4,1000,10,0.8,ok,,1000,100,7.933660754828195,0.9,1.2720273823227027e-06,0.9527280774844936,0.04452395439147949
3286,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,5,1000,10,0.8,ok,,1000,100,11.271358914237727,0.9,0.00029753247150903265,0.952971626140614,0.04154801368713379
3287,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,6,1000,10,0.8,ok,,1000,100,10.913134539710285,0.9,0.07798901141983887,0.9265471214049812,0.03919577598571777
3288,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,7,1000,10,0.8,ok,,1000,100,9.7497623978561,0.9,0.0463698341763039,0.9777208867237339,0.04178309440612793
3289,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,8,1000,10,0.8,ok,,1000,100,11.906444142463119,0.9,0.0006181098850251852,0.9661270791924702,0.04255104064941406
3290,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,9,1000,10,0.8,ok,,1000,100,85.13115762929672,1.03,0.431486354212677,0.9718607540505768,0.04103803634643555
3291,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,10,1000,10,0.8,ok,,1000,100,8.403491519313832,0.9,0.006281180974069961,0.969967445668021,0.04125690460205078
3292,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,11,1000,10,0.8,ok,,1000,100,10.094890165792146,0.9,0.0001748040244843462,0.9450403907831857,0.04144287109375
3293,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,12,1000,10,0.8,ok,,1000,100,17.484130990369593,0.9,0.012603041492920042,0.9437992298389405,0.0411677360534668
3294,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,13,1000,10,0.8,ok,,1000,100,10.478899047200215,0.9,0.000869171996628544,0.9210416341340641,0.040859222412109375
3295,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,14,1000,10,0.8,ok,,1000,100,8.236637961143082,0.9,0.0018094526247065268,0.9385326892509347,0.041724205017089844
3296,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,15,1000,10,0.8,ok,,1000,100,12.275373543882253,0.9,0.0048049245479508465,0.9914606611525046,0.04197502136230469
3297,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,16,1000,10,0.8,ok,,1000,100,8.89126003147445,0.9,4.918411696781722e-06,0.9514804873771187,0.04214906692504883
3298,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,17,1000,10,0.8,ok,,1000,100,12.312462744647155,0.9,0.0035662557636775396,0.9402495480485543,0.04233503341674805
3299,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,18,1000,10,0.8,ok,,1000,100,10.175776305600431,0.9,0.0014163186263993711,0.9700623994505644,0.04252004623413086
3300,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,19,1000,10,0.8,ok,,1000,100,9.163204269718765,0.9,0.002609238619854,0.9649533254053091,0.0407109260559082
3301,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,20,1000,10,0.8,ok,,1000,100,70.37197038380275,0.9,0.039335916762364954,0.9718142755841706,0.04084897041320801
3302,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,21,1000,10,0.8,ok,,1000,100,11.629658843395395,0.9,6.186021552971812e-05,0.9404391277350739,0.041645050048828125
3303,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,22,1000,10,0.8,ok,,1000,100,19.82418415638755,0.9,0.0439256937275762,0.9328641223243238,0.04075002670288086
3304,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,23,1000,10,0.8,ok,,1000,100,8.926793260438682,0.9,0.04041020040006375,0.8880567048185732,0.0418848991394043
3305,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,24,1000,10,0.8,ok,,1000,100,9.722353133382095,0.9,0.002694916402063948,0.9299539534950592,0.03910207748413086
3306,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,25,1000,10,0.8,ok,,1000,100,21.549866169584654,0.9,0.0006485676205362352,0.9759991016327942,0.03957486152648926
3307,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,26,1000,10,0.8,ok,,1000,100,10.7386025437449,0.9,0.0025121662765751587,0.8679989062671363,0.03900599479675293
3308,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,27,1000,10,0.8,ok,,1000,100,10.631708200408402,0.9,0.006046848321021817,0.9722349057284874,0.039196014404296875
3309,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,28,1000,10,0.8,ok,,1000,100,8.793528693538173,0.9,0.03904655285434169,0.9453140588906734,0.04087114334106445
3310,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,29,1000,10,0.8,ok,,1000,100,8.64999592950005,0.9,0.0031436707720848747,0.9369978875759862,0.041326045989990234
3311,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,30,1000,10,0.8,ok,,1000,100,7.268514917262077,0.9,0.019298465847675653,0.9761367454687354,0.041854143142700195
3312,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,31,1000,10,0.8,ok,,1000,100,11.049008516680162,0.9,0.00024345345096834364,0.9440083065469782,0.04158616065979004
3313,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,32,1000,10,0.8,ok,,1000,100,10.98437352945657,0.9,0.000643828121065703,0.9137016428177196,0.04196810722351074
3314,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,33,1000,10,0.8,ok,,1000,100,7.783538424761579,0.9,0.026505723549615702,0.9347426375731542,0.04101085662841797
3315,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,34,1000,10,0.8,ok,,1000,100,10.23649310582095,0.9,0.003869021527301158,0.921669380805741,0.04076385498046875
3316,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,35,1000,10,0.8,ok,,1000,100,8.61801448259331,0.9,0.0366440552466793,0.9681126667662421,0.040731191635131836
3317,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,36,1000,10,0.8,ok,,1000,100,111.25792527737089,0.9,9.9961756258629e-06,0.9009093336043431,0.04175591468811035
3318,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,37,1000,10,0.8,ok,,1000,100,100.15992400344808,1.0,0.1634566098216304,0.8955768058068075,0.0417780876159668
3319,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,38,1000,10,0.8,ok,,1000,100,66.63683768587123,1.03,0.3511742072277035,0.9159299689553564,0.04137015342712402
3320,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,10,0.1,39,1000,10,0.8,ok,,1000,100,10.793018400279957,0.9,0.026970261898952488,0.9738821994682659,0.04141807556152344
3321,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,0,1000,10,0.8,ok,,1000,100,375.918843905904,0.9,0.05204344950514327,0.961203574141655,0.04828786849975586
3322,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,1,1000,10,0.8,ok,,1000,100,132.08381583586936,0.9,0.0013385524676534759,0.9489909062434471,0.04714703559875488
3323,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,2,1000,10,0.8,ok,,1000,100,43.52492080163359,0.9,0.061660864839689744,0.9612997237127937,0.04774904251098633
3324,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,3,1000,10,0.8,ok,,1000,100,140.01339335972622,0.9,0.018908271800932252,0.9925979670464263,0.047772884368896484
3325,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,4,1000,10,0.8,ok,,1000,100,48.48721806654835,0.9,0.005111326602114657,0.9590747939457158,0.047987937927246094
3326,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,5,1000,10,0.8,ok,,1000,100,51.42716909647597,0.9,0.0408875473477982,0.9414761699640671,0.04857802391052246
3327,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,6,1000,10,0.8,ok,,1000,100,186.51084847857373,0.9,0.06912138262166169,0.9690434102996803,0.047441959381103516
3328,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,7,1000,10,0.8,ok,,1000,100,130.08128428104965,0.9,0.0012200214018558565,0.9790966887444228,0.04696512222290039
3329,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,8,1000,10,0.8,ok,,1000,100,47.26928556180961,0.9,0.007139123383099553,0.951507943950362,0.0471799373626709
3330,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,9,1000,10,0.8,ok,,1000,100,40.057016414809844,0.9,0.0003389053409658671,0.9430217379136794,0.044180870056152344
3331,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,10,1000,10,0.8,ok,,1000,100,33.859505273699476,0.9,0.0004764867724070465,0.955113534967551,0.04440498352050781
3332,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,11,1000,10,0.8,ok,,1000,100,42.49122266696899,0.9,0.025753977166271497,0.9670520652163648,0.044207096099853516
3333,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,12,1000,10,0.8,ok,,1000,100,43.0485954747957,0.9,1.610740047021074e-05,0.9554924609273107,0.04378318786621094
3334,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,13,1000,10,0.8,ok,,1000,100,278.91534108065406,0.9,0.011443387013855673,0.9456197414091271,0.043630123138427734
3335,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,14,1000,10,0.8,ok,,1000,100,65.77613682118233,0.9,0.026281969259079586,0.9786579602815154,0.043678998947143555
3336,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,15,1000,10,0.8,ok,,1000,100,46.59644598648189,0.9,0.0005615802286126018,0.9566936625627717,0.0441288948059082
3337,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,16,1000,10,0.8,ok,,1000,100,227.11289022541467,0.9,0.05672273039550662,0.9819849408665556,0.04361701011657715
3338,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,17,1000,10,0.8,ok,,1000,100,117.35349505184105,0.9,0.013104539909252744,0.9250640925413851,0.04376506805419922
3339,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,18,1000,10,0.8,ok,,1000,100,136.55642290214246,0.9,0.00020612948198265799,0.9495373759203218,0.04384422302246094
3340,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,19,1000,10,0.8,ok,,1000,100,52.98747246589055,0.9,0.00459110168477809,0.9526145147036622,0.04395318031311035
3341,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,20,1000,10,0.8,ok,,1000,100,47.11704991832392,0.9,0.00128822229805308,0.9388789455839985,0.04426288604736328
3342,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,21,1000,10,0.8,ok,,1000,100,39.61328882350978,0.9,0.015258776908981348,0.9452383120622929,0.043955326080322266
3343,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,22,1000,10,0.8,ok,,1000,100,47.470549618686135,0.9,0.028770507422430477,0.98639489601312,0.04366612434387207
3344,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,23,1000,10,0.8,ok,,1000,100,918.0712690156806,1.0,0.09185995140749276,0.9246980348973608,0.04367208480834961
3345,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,24,1000,10,0.8,ok,,1000,100,50.3992040905725,0.9,0.00247351158581623,0.9489634946837953,0.04348397254943848
3346,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,25,1000,10,0.8,ok,,1000,100,44.707872488280906,0.9,0.011344708891455176,0.9656989786848659,0.04383993148803711
3347,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,26,1000,10,0.8,ok,,1000,100,50.55473026093097,0.9,0.004384533931928693,0.9635535257985935,0.04363512992858887
3348,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,27,1000,10,0.8,ok,,1000,100,48.31437713486149,0.9,0.03397117638240925,0.9908282682674077,0.043707847595214844
3349,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,28,1000,10,0.8,ok,,1000,100,43.91077946136246,0.9,7.029150407810719e-05,0.9569588372284702,0.04390287399291992
3350,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,29,1000,10,0.8,ok,,1000,100,47.3671348245836,0.9,0.002370813286129993,0.934104521449485,0.04372215270996094
3351,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,30,1000,10,0.8,ok,,1000,100,42.227311701936756,0.9,0.021054444080787462,0.9592855066799604,0.04575943946838379
3352,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,31,1000,10,0.8,ok,,1000,100,208.76438715214545,0.9,0.002515565850194462,0.9492937558599136,0.046376943588256836
3353,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,32,1000,10,0.8,ok,,1000,100,87.23347067290874,0.9,0.03457553697297121,0.9759515054563573,0.04644298553466797
3354,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,33,1000,10,0.8,ok,,1000,100,45.683364826694735,0.9,0.0010978036063276479,0.9488812452679805,0.04837489128112793
3355,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,34,1000,10,0.8,ok,,1000,100,181.55477803325783,1.0,0.1530682947751088,0.9496377586328393,0.04711198806762695
3356,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,35,1000,10,0.8,ok,,1000,100,49.519858765427124,0.9,0.02775704855039976,0.9783675202046789,0.04864382743835449
3357,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,36,1000,10,0.8,ok,,1000,100,143.3717840744914,0.9,0.0009285701857484895,0.9486506821560503,0.04781508445739746
3358,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,37,1000,10,0.8,ok,,1000,100,42.861848320089166,0.9,0.00032620133074856344,0.9896070665605352,0.048005104064941406
3359,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,38,1000,10,0.8,ok,,1000,100,55.996375388576695,0.9,0.003081993149286928,0.9737109379883992,0.04762601852416992
3360,tune_candidate,phasewall_plus_lr_tuned,rosenbrock,20,0.1,39,1000,10,0.8,ok,,1000,100,61.77429339720324,0.9,0.0215214823321061,0.9290306644999019,0.0516657829284668
3361,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,0,1000,10,0.8,ok,,1000,100,24.154448551259616,0.9,1.3464921292328903e-05,0.9407325507964229,0.04129219055175781
3362,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,1,1000,10,0.8,ok,,1000,100,22.468524257519693,0.9,0.0007827648994034844,0.9437741617271322,0.04616498947143555
3363,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,2,1000,10,0.8,ok,,1000,100,27.985683388250862,0.9,0.07117683304291489,0.9580237455574345,0.045178890228271484
3364,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,3,1000,10,0.8,ok,,1000,100,16.190121206425037,0.9,0.008876772223107446,0.9382957131660218,0.04295706748962402
3365,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,4,1000,10,0.8,ok,,1000,100,19.451065426965215,0.9,0.0005202280208269613,0.9527280774844936,0.0422520637512207
3366,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,5,1000,10,0.8,ok,,1000,100,27.629940004173204,0.9,0.0028371198192493592,0.952971626140614,0.04364418983459473
3367,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,6,1000,10,0.8,ok,,1000,100,23.505403746486493,0.9,0.00015169337384365726,0.9265471214049812,0.040618181228637695
3368,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,7,1000,10,0.8,ok,,1000,100,15.64628660915342,0.9,0.005141853483837583,0.9777208867237341,0.042588233947753906
3369,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,8,1000,10,0.8,ok,,1000,100,15.51630291315031,0.9,4.07785628936811e-05,0.9661270791924702,0.03959989547729492
3370,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,9,1000,10,0.8,ok,,1000,100,34.72183186676476,0.9,0.010300970186712444,0.9718607540505765,0.04258894920349121
3371,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,10,1000,10,0.8,ok,,1000,100,17.59759733065973,0.9,0.0008730110168158811,0.969967445668021,0.0447390079498291
3372,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,11,1000,10,0.8,ok,,1000,100,19.776815630521266,0.9,0.0018995345362968438,0.9450403907831857,0.042177677154541016
3373,tune_candidate,phasewall_plus_lr_tuned,rastrigin,10,0.1,12,1000,10,0.8,ok,,1000,100,25.41187539706245,0.9,0.0033462567318655566,0.9437992298389407,0.04139900207519531
